source_node_index,target_node_index,source_iz_code,target_iz_code,multimodal_distance_km,shortest_mode,neighbour_rank,weight
93,95,S02001935,S02001937,1.283151734893398,walking,1,0.43310959724374404
93,94,S02001935,S02001936,1.3355191451759294,bicycle,2,0.41856874970427904
93,92,S02001935,S02001934,1.3795633516219858,walking,3,0.4067176448252026
93,96,S02001935,S02001938,1.3849523691731689,walking,4,0.4052908387868232
93,91,S02001935,S02001933,1.4625726863606092,walking,5,0.3852865861740995
94,93,S02001936,S02001935,1.3355191451759296,bicycle,1,0.418568749704279
94,95,S02001936,S02001937,1.5505289786678698,walking,2,0.3638092471205362
94,110,S02001936,S02001952,1.776388648322285,walking,3,0.31398425999989726
94,111,S02001936,S02001953,1.8035910800325852,road,4,0.30846355541680587
94,19,S02001936,S02001861,1.830704021972017,walking,5,0.30305760521108
95,96,S02001937,S02001938,0.8141776436974985,bicycle,1,0.5880527000397798
95,97,S02001937,S02001939,1.0868601376103508,walking,2,0.4922544733032229
95,93,S02001937,S02001935,1.2831517348933978,walking,3,0.4331095972437441
95,91,S02001937,S02001933,1.3290944372377418,walking,4,0.42032608850330677
95,110,S02001937,S02001952,1.3674874536072177,road,5,0.4099331469481915
96,97,S02001938,S02001939,0.7678063762326699,bicycle,1,0.6061066982952529
96,95,S02001938,S02001937,0.8141776436974986,walking,2,0.5880527000397798
96,91,S02001938,S02001933,0.9664288749075983,walking,3,0.5324723777473928
96,109,S02001938,S02001951,1.3445534893940045,bicycle,4,0.4161100246422666
96,93,S02001938,S02001935,1.3849523691731693,walking,5,0.40529083878682304
97,109,S02001939,S02001951,0.6490759723125649,bicycle,1,0.6548997043240405
97,96,S02001939,S02001938,0.7678063762326699,bicycle,2,0.6061066982952529
97,95,S02001939,S02001937,1.0868601376103508,walking,3,0.4922544733032229
97,110,S02001939,S02001952,1.4205176592986135,bicycle,4,0.39599920981996195
97,99,S02001939,S02001941,1.4819568443508313,walking,5,0.38044693524275913
98,97,S02001940,S02001939,1.607668958382297,walking,1,0.35050247155119385
98,101,S02001940,S02001943,1.7684128732256388,bicycle,2,0.31562158877664515
98,82,S02001940,S02001924,1.8125786120257361,walking,3,0.3066609633086182
98,100,S02001940,S02001942,1.8330994293847616,bicycle,4,0.30258457308754405
98,109,S02001940,S02001951,1.8836887000968163,walking,5,0.29276514028510914
99,107,S02001941,S02001949,0.7012314180050291,bicycle,1,0.6330001580799391
99,109,S02001941,S02001951,1.115013233915756,bicycle,2,0.4832995777378685
99,97,S02001941,S02001939,1.4819568443508309,walking,3,0.3804469352427592
99,110,S02001941,S02001952,1.494450516920466,walking,4,0.3773599009264592
99,115,S02001941,S02001957,1.5084461972103578,walking,5,0.3739314761603928
100,101,S02001942,S02001943,0.579112822459718,road,1,0.6854710238789591
100,82,S02001942,S02001924,1.7296916082730178,bicycle,2,0.3236927519805622
100,102,S02001942,S02001944,1.8185735302763553,walking,3,0.30546444777338205
100,98,S02001942,S02001940,1.833099429384762,bicycle,4,0.302584573087544
100,81,S02001942,S02001923,1.8377793541908838,bicycle,5,0.30166253610581606
101,100,S02001943,S02001942,0.5791128224597177,road,1,0.6854710238789592
101,98,S02001943,S02001940,1.768412873225639,bicycle,2,0.31562158877664515
101,102,S02001943,S02001944,1.8244600118262997,bicycle,3,0.30429411764761544
101,82,S02001943,S02001924,2.186156523470682,bicycle,4,0.24035727150503997
101,81,S02001943,S02001923,2.308614381071716,bicycle,5,0.2219095026675414
102,100,S02001944,S02001942,1.8185735302763555,walking,1,0.305464447773382
102,101,S02001944,S02001943,1.8244600118262995,bicycle,2,0.30429411764761544
102,81,S02001944,S02001923,1.9304273415944058,walking,3,0.2839765536968913
102,80,S02001944,S02001922,2.6753909482244804,walking,4,0.17470320918154703
102,77,S02001944,S02001919,2.9110085487244945,walking,5,0.14982058105792836
103,104,S02001945,S02001946,0.7419697728657214,bicycle,1,0.6164051860113838
103,105,S02001945,S02001947,1.391063825904054,bicycle,2,0.4036788143625131
103,106,S02001945,S02001948,1.5460826734954867,walking,3,0.36486564614116995
103,107,S02001945,S02001949,2.5994106209188574,bicycle,4,0.18357744368772524
103,99,S02001945,S02001941,2.6385290661312544,walking,5,0.1789536492741038
104,103,S02001946,S02001945,0.7419697728657216,bicycle,1,0.6164051860113837
104,106,S02001946,S02001948,1.1073665797984658,bicycle,2,0.48571557442904656
104,105,S02001946,S02001947,1.6053947775685307,bicycle,3,0.3510226631913113
104,107,S02001946,S02001949,2.3517536138546147,walking,4,0.2157537790823178
104,99,S02001946,S02001941,2.4318446509367737,walking,5,0.20477445536582872
105,106,S02001947,S02001948,0.9920090257350946,bicycle,1,0.5236637521487087
105,103,S02001947,S02001945,1.391063825904054,bicycle,2,0.4036788143625131
105,107,S02001947,S02001949,1.5122017837772619,bicycle,3,0.37301680851898583
105,99,S02001947,S02001941,1.5513202289896595,walking,4,0.36362157454704475
105,104,S02001947,S02001946,1.605394777568531,bicycle,5,0.3510226631913112
106,105,S02001948,S02001947,0.9920090257350948,bicycle,1,0.5236637521487087
106,104,S02001948,S02001946,1.1073665797984655,bicycle,2,0.4857155744290466
106,107,S02001948,S02001949,1.4798152345916826,bicycle,3,0.3809786306909399
106,103,S02001948,S02001945,1.5460826734954871,bicycle,4,0.36486564614116984
106,99,S02001948,S02001941,1.5754978647558673,walking,5,0.35793344463018234
107,99,S02001949,S02001941,0.7012314180050291,walking,1,0.6330001580799391
107,108,S02001949,S02001950,1.4729510921121787,road,2,0.38268779763316485
107,106,S02001949,S02001948,1.4798152345916824,walking,3,0.38097863069093996
107,105,S02001949,S02001947,1.5122017837772619,walking,4,0.37301680851898583
107,109,S02001949,S02001951,1.5691464875260959,walking,5,0.3594190214129145
108,115,S02001950,S02001957,1.2890327646040733,bicycle,1,0.43145175241663325
108,114,S02001950,S02001956,1.416889483452805,road,2,0.396937250631919
108,107,S02001950,S02001949,1.4729510921121787,road,3,0.38268779763316485
108,128,S02001950,S02001970,1.6579445980130618,bicycle,4,0.339197380638229
108,110,S02001950,S02001952,1.9987132804114978,walking,5,0.27160839023606737
109,97,S02001951,S02001939,0.649075972312565,walking,1,0.6548997043240405
109,110,S02001951,S02001952,1.0936837398273909,walking,2,0.4900689135244564
109,99,S02001951,S02001941,1.115013233915756,bicycle,3,0.4832995777378685
109,96,S02001951,S02001938,1.3445534893940045,walking,4,0.4161100246422666
109,115,S02001951,S02001957,1.3948542543764995,walking,5,0.4026822328056941
110,115,S02001952,S02001957,0.7907632667983381,walking,1,0.5971005187204436
110,109,S02001952,S02001951,1.0936837398273909,walking,2,0.4900689135244564
110,95,S02001952,S02001937,1.367487453607218,walking,3,0.40993314694819144
110,97,S02001952,S02001939,1.4205176592986133,bicycle,4,0.39599920981996206
110,99,S02001952,S02001941,1.4944505169204652,walking,5,0.37735990092645944
111,113,S02001953,S02001955,0.945445314548879,walking,1,0.5398086636916759
111,112,S02001953,S02001954,0.9877155264912705,walking,2,0.5251319928015231
111,114,S02001953,S02001956,1.072564382252972,road,3,0.4968649722063932
111,115,S02001953,S02001957,1.4863102947462008,road,4,0.37936839443682674
111,110,S02001953,S02001952,1.5802384514929948,walking,5,0.3568286323969697
112,113,S02001954,S02001955,0.25434902811122156,road,1,0.8471604164764612
112,117,S02001954,S02001959,0.9557015553355038,road,2,0.5362103274189327
112,111,S02001954,S02001953,0.9877155264912703,road,3,0.5251319928015231
112,118,S02001954,S02001960,1.4030483475258444,bicycle,4,0.4005362374838474
112,114,S02001954,S02001956,1.5368038289597565,bicycle,5,0.3670801002542704
113,112,S02001955,S02001954,0.25434902811122156,road,1,0.8471604164764612
113,117,S02001955,S02001959,0.8980250107194375,road,2,0.5567622534596508
113,111,S02001955,S02001953,0.9454453145488789,road,3,0.5398086636916759
113,114,S02001955,S02001956,1.345947498386577,bicycle,4,0.41573192907439444
113,118,S02001955,S02001960,1.4175905490323653,bicycle,5,0.39675582174006035
114,115,S02001956,S02001957,1.0611965494393292,bicycle,1,0.5005619940401607
114,117,S02001956,S02001959,1.146537715643554,bicycle,2,0.4734655098690387
114,111,S02001956,S02001953,1.3260186628469315,bicycle,3,0.4211700092398354
114,112,S02001956,S02001954,1.3857985728389492,bicycle,4,0.40506725151097667
114,113,S02001956,S02001955,1.391185892092673,bicycle,5,0.4036466822504046
115,110,S02001957,S02001952,0.7907632667983377,walking,1,0.5971005187204437
115,114,S02001957,S02001956,1.2616873025643647,road,2,0.4392145942318019
115,108,S02001957,S02001950,1.289032764604073,walking,3,0.43145175241663336
115,109,S02001957,S02001951,1.3948542543764995,walking,4,0.4026822328056941
115,111,S02001957,S02001953,1.4863102947462004,walking,5,0.37936839443682685
116,118,S02001958,S02001960,1.1796705686554354,walking,1,0.46334531073560287
116,128,S02001958,S02001970,1.2731924156612573,walking,2,0.4359316409331275
116,117,S02001958,S02001959,1.4176337162388413,walking,3,0.39674465320127933
116,129,S02001958,S02001971,1.4641499436394596,walking,4,0.38489050124561835
116,119,S02001958,S02001961,1.8887347978353284,walking,5,0.2918033378323414
