station_id,fclass,mode,snap_ok,snap_status,snap_distance_m,snap_node_index,snap_x,snap_y,Easting,Northing
30618416,railway_station,rail,True,ok_long,125.34897534065712,1085,256105.0,669480.29,256211.260613331,669546.7809593364
30619273,railway_station,rail,True,ok,65.6501672117399,594,254369.56,660220.38,254430.57237210806,660244.6170564359
30619281,railway_station,rail,True,ok,97.31901071493819,569,252277.19,660143.61,252179.91536334177,660146.5485216596
30669961,railway_station,rail,True,ok,93.99535065658934,1769,256762.08,661503.41,256819.23229771075,661428.7860037828
30669973,railway_station,rail,True,ok,86.38702708511902,601,257403.0,661007.9,257484.30399835476,660978.704481506
30669981,railway_station,rail,True,ok,25.707270478989695,202,258771.28,662284.15,258759.39507944844,662306.9450086415
30669985,railway_station,rail,True,ok,96.34208378863735,674,258209.92,662521.9,258121.70352551644,662560.6253242521
30671368,railway_station,rail,True,ok_long,116.83725137949435,729,256123.21,663779.52,256038.66890177276,663698.8741940306
30736985,railway_station,rail,True,ok,86.7187563538496,277,266466.3,662832.41,266547.59139177215,662862.6068926763
30736994,railway_station,rail,True,ok_long,323.1856992788739,1260,270589.91,664021.8,270273.49669474666,663955.9849828911
30737102,railway_station,rail,False,unsnapped,inf,-1,,,267748.8803198115,663276.5248635677
150749619,railway_station,rail,True,ok,41.89371467699459,283,271834.39,664231.3,271876.18179056665,664228.3794571273
165098109,railway_station,rail,True,ok_long,286.492702298384,562,253560.98,660106.09,253275.11799647595,660125.0895634539
165122033,railway_station,rail,True,ok,63.02339092029443,1081,256713.4,669678.47,256776.40684457426,669677.0259294038
168325631,railway_station,rail,True,ok,9.982390374267515,474,255230.35,657636.41,255240.32608390442,657636.0552218774
254278052,railway_station,rail,True,ok,56.103200962208255,1377,257176.34,665542.39,257200.9556943999,665491.9753518567
254354507,railway_station,rail,True,ok,13.504595662996419,177,261480.2,661953.08,261482.14785993774,661939.716619227
507661386,railway_station,rail,True,ok,35.882545539341976,424,257985.04,663143.64,258015.1282688936,663163.1912953374
1662148585,railway_station,rail,True,ok,25.24296367546949,1967,261241.32,663245.69,261245.23395978304,663220.7523149843
1746972567,railway_station,rail,False,unsnapped,inf,-1,,,250075.22741488388,664321.1178307487
2979083135,railway_station,rail,True,ok_long,309.53021137552264,246,265225.21,662333.38,264936.4818703997,662221.8227549118
3049056215,railway_station,rail,True,ok,7.25093552261701,1753,261019.75,670104.04,261024.7963118277,670109.2468035195
3068279620,railway_station,rail,True,ok,13.258122353117233,1267,268215.99,664971.35,268229.14794041123,664969.7232202163
3727609000,railway_station,rail,True,ok,53.73786312940924,1447,261749.28,665537.92,261747.24465840662,665591.6193046353
3727609001,railway_station,rail,True,ok,90.56941617492492,1471,272352.94,665616.64,272265.9828280864,665591.316702445
3727609007,railway_station,rail,True,ok,2.3108293378493356,616,255922.52,661350.52,255922.07237870456,661352.7870614029
3735864350,railway_station,rail,True,ok,40.83777112324483,1446,259878.38,665209.35,259901.20528903443,665175.486601901
3844585991,railway_station,rail,True,ok,14.61660337797674,952,255644.2,666488.34,255636.11946574852,666476.1600960381
4016197294,railway_station,rail,True,ok,47.1583412675437,5,258206.89,656481.86,258218.4954666541,656436.1519887235
4293903976,railway_station,rail,True,ok,38.98600283702554,1114,254081.82,670454.53,254114.22897421717,670432.8605097568
4293903981,railway_station,rail,True,ok,67.09037725667996,1137,252305.76,670500.75,252370.12851802498,670481.8340647148
4293930821,railway_station,rail,True,ok_long,176.46160206352175,951,255344.34,667410.73,255310.92328040698,667583.9986349414
4293930822,railway_station,rail,True,ok,77.64579912676164,970,254610.06,667950.81,254687.38696302104,667943.7807104217
4293930829,railway_station,rail,True,ok,14.597746769961399,1038,254919.63,668754.76,254906.42063646857,668748.5465528204
4293930830,railway_station,rail,True,ok,19.58320411320419,997,252199.38,668571.37,252218.80941219346,668568.9205459473
4293930831,railway_station,rail,True,ok,8.736952916972072,957,250841.7,669194.04,250835.45449849695,669200.1496691604
4293930832,railway_station,rail,True,ok,42.03530384771612,1110,249753.23,670135.73,249783.68591472303,670106.7575298265
4293930833,railway_station,rail,True,ok,23.259324764170106,993,252903.39,668273.81,252925.33684532315,668266.1072622499
4293943757,railway_station,rail,True,ok,9.939254199375819,1553,260588.45,667668.98,260592.77090272444,667660.0291020737
5149769842,railway_station,rail,False,unsnapped,inf,-1,,,257403.01792547954,657472.7936930256
6099806145,railway_station,rail,True,ok,13.087519333899765,2022,258747.66,665108.19,258739.1454304016,665098.2509222324
6100307820,railway_station,rail,True,ok,21.94547954117834,1425,259221.51,665535.68,259212.53118369798,665555.7046081137
6468337467,railway_station,rail,True,ok,23.118950126930816,2069,256409.83,664520.39,256431.49592146542,664512.3231727411
7057902640,railway_station,rail,True,ok,13.56515482758437,1650,264111.3,668113.76,264098.63609347754,668108.8980151083
7147294461,railway_station,rail,True,ok,8.540508265733443,495,257608.93,659764.29,257600.75794940256,659766.7715056861
7149922954,railway_station,rail,True,ok,36.39432007345554,1146,249692.83,670893.4,249726.42138346157,670879.3940908633
7149943412,railway_station,rail,True,ok,31.406598062703765,1411,258034.81,665833.64,258065.00219556413,665824.9909694827
7149950857,railway_station,rail,True,ok,72.12061577961268,1187,260847.72,663859.17,260807.24402950672,663918.8615323397
7149976322,railway_station,rail,True,ok,39.200976067132146,1140,250928.55,670504.42,250966.3641826519,670514.7546076358
7197562013,railway_station,rail,True,ok,56.547933852372,1525,261037.36,667142.03,261005.4520396176,667188.7156604024
7198943824,railway_station,rail,True,ok,62.61732157715656,1285,263749.87,664555.71,263687.3597292402,664559.369919539
7209208674,railway_station,rail,True,ok,60.909661897355484,1266,266726.41,664443.63,266775.64824163413,664479.4850201956
7209211339,railway_station,rail,True,ok,56.349594474036365,1247,264943.17,664336.4,264909.0581721788,664381.2515328622
7209241887,railway_station,rail,True,ok,55.70762768638635,1645,269983.38,667804.37,270035.82941543567,667785.5977171633
7209246552,railway_station,rail,False,unsnapped,inf,-1,,,266233.0598056596,668403.3805433208
7209254484,railway_station,rail,True,ok,74.84270099376882,986,255563.25,669114.24,255637.99821987713,669117.9994570409
7209379991,railway_station,rail,True,ok,26.014257728946713,931,255607.83,666475.59,255590.6957434966,666495.1644440346
7287514085,railway_station,rail,True,ok_long,174.19319507138977,1759,259646.64,668451.85,259473.93343875575,668474.5593133396
7287514086,railway_station,rail,False,unsnapped,inf,-1,,,258859.98763090905,668639.4421077184
7295641225,railway_station,rail,True,ok,24.06164254547307,2093,258698.18,666166.97,258685.36356203532,666187.3342225455
8443444417,railway_station,rail,True,ok_long,384.3097711581215,1080,257674.42,669238.8,257378.61505854715,669484.1435078002
10189109401,railway_station,rail,True,ok,10.602658641283856,529,249847.99,659355.57,249851.80875509622,659345.6789191804
10189182795,railway_station,rail,True,ok_long,410.68954990342,66,264640.68,659887.47,264246.61852325365,660003.1482561433
