iz_code,node_index,node_order_hash,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7
S02001949,107,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.692719042301178,0.6003823280334473,1.3551338911056519,0.14917954802513123,-0.3508601188659668,-2.136289358139038,0.8483455777168274,0.3890030086040497
S02001950,108,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.1652945727109909,-0.152216836810112,0.023973830044269562,-0.5491576194763184,1.5803273916244507,-1.8469123840332031,1.2947341203689575,-0.08357328176498413
S02001951,109,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.6469619274139404,0.23484556376934052,0.10046978294849396,-0.4313277006149292,1.4455864429473877,-1.8288185596466064,1.3680647611618042,-0.14249035716056824
S02001952,110,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.9827442169189453,-0.2451789230108261,1.104658842086792,-0.17106613516807556,0.6397571563720703,-1.7459721565246582,1.5962867736816406,0.002056006109341979
S02001953,111,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-1.0098531246185303,0.13700081408023834,0.8089505434036255,-0.2459752857685089,0.7393758296966553,-1.8435719013214111,1.5792185068130493,-0.0037575687747448683
S02001954,112,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.8108536601066589,0.27987879514694214,0.40789932012557983,-0.1911892592906952,0.8925556540489197,-2.030209541320801,1.4912480115890503,0.0764356330037117
S02001955,113,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.9118455648422241,0.014306890778243542,0.9117937684059143,-0.027774063870310783,0.26303279399871826,-1.9886165857315063,1.545901894569397,0.34988585114479065
S02001956,114,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.7684594392776489,-0.2633821666240692,0.7463143467903137,-0.4557240903377533,1.1438521146774292,-1.788629412651062,1.476065754890442,0.07163968682289124
S02001957,115,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.7600206136703491,-0.47600460052490234,1.0044045448303223,-0.2936757206916809,0.8604564070701599,-1.7563872337341309,1.5757838487625122,0.03957481309771538
S02001958,116,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.22912316024303436,-0.8928325176239014,0.9346097111701965,-0.20946165919303894,0.9952355027198792,-1.8337113857269287,1.4079463481903076,0.024378422647714615
S02001959,117,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.18326275050640106,-0.48736342787742615,0.3824726343154907,-0.40623247623443604,1.304715633392334,-1.8076947927474976,1.5560742616653442,-0.20438024401664734
S02001960,118,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.00999321136623621,-0.9256274104118347,0.7435963749885559,-0.2688435912132263,1.085611343383789,-1.8028388023376465,1.4552855491638184,-0.08719783276319504
S02001961,119,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.7799873948097229,0.2145562469959259,0.5432250499725342,0.15288808941841125,0.29217252135276794,-2.219522476196289,1.3157752752304077,0.5813121795654297
S02001962,120,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.4289385974407196,-0.28821903467178345,0.6685484647750854,-0.38732337951660156,0.9722185134887695,-1.9362940788269043,1.599428653717041,-0.03384564071893692
S02001963,121,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.5624451041221619,0.032755304127931595,1.0242962837219238,0.458065927028656,-0.25703316926956177,-2.240690231323242,0.968601405620575,0.7100723385810852
S02001964,122,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.624615490436554,0.00095997384050861,0.5394613146781921,0.14816884696483612,0.39023643732070923,-2.250237464904785,1.356378436088562,0.5481340289115906
S02001965,123,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.5356526970863342,0.4130667448043823,0.012751790694892406,-0.0947500616312027,1.0048686265945435,-2.238887310028076,1.1824913024902344,0.31423676013946533
S02001966,124,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.5525653958320618,0.104425810277462,0.38382261991500854,0.04494590312242508,0.6196467280387878,-2.2896523475646973,1.3122138977050781,0.4716355800628662
S02001967,125,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.5561199188232422,0.19617024064064026,0.2791261374950409,0.12918467819690704,0.6924273371696472,-2.32834529876709,1.2098724842071533,0.4572688639163971
S02001968,126,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.6357829570770264,0.544180691242218,0.2368415892124176,0.08694587647914886,0.7321540713310242,-2.325695276260376,1.083345890045166,0.34637451171875
S02001969,127,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.539814293384552,0.2157338559627533,0.030369581654667854,0.02362418733537197,0.8162720799446106,-2.2609946727752686,1.2711764574050903,0.5019554495811462
S02001970,128,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.40590938925743103,0.4142707884311676,-0.25647181272506714,-0.6535851359367371,1.546124815940857,-1.8119152784347534,1.1942486763000488,0.028438953682780266
S02001971,129,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.7747036218643188,0.4078156352043152,0.2982023060321808,-0.504084587097168,1.1252518892288208,-1.9466369152069092,1.354156732559204,0.1388683170080185
S02001972,130,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.5422948002815247,0.3730303645133972,0.05371834710240364,0.044300708919763565,0.7528805136680603,-2.320657730102539,1.1134276390075684,0.5740216970443726
S02001973,131,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.5943851470947266,0.5152029395103455,0.09342963993549347,-0.3860878348350525,1.3361331224441528,-1.9697586297988892,1.2335420846939087,-0.1407749503850937
S02001974,132,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.5455551743507385,0.1786581575870514,0.4539695680141449,0.0902113988995552,0.4311107397079468,-2.3418493270874023,1.170142650604248,0.6502593755722046
S02001975,133,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.8170737028121948,0.8976202011108398,1.1178257465362549,0.4126054048538208,-0.30322229862213135,-2.1546592712402344,0.6113846302032471,0.3612704277038574
S02001976,134,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.7018303871154785,0.6078738570213318,0.9675264358520508,0.35542044043540955,-0.12949317693710327,-2.2917375564575195,0.8269842267036438,0.48440882563591003
S02001977,135,3e44e848ac57c8c218038fa723aa89b2bcb84fcb5b8b900a0d4269ff60296ca3,-0.5565760135650635,0.40916988253593445,0.07103171199560165,0.0440451055765152,0.7036745548248291,-2.323517322540283,1.1083565950393677,0.5920097231864929
