issue_date,target_report_date,update_id,checkpoint_id,iz_code,node_index,observed_rate,anchor_rate_y_t,predicted_delta,predicted_rate,predicted_sigma,calibrated80_lower,calibrated80_upper,calibrated95_lower,calibrated95_upper,uncertainty_flag,persistence_prediction,model_error,model_absolute_error,persistence_absolute_error,alpha_geo,alpha_transport,alpha_mobility,node_order_hash,forecast_status,observed_target_available
2022-06-08,2022-06-15,U01,U01,S02001590,14,248.05102763997164,212.6151665485471,148.0047607421875,360.6199272907346,174.21109008789062,175.4544637302789,545.7853908511903,82.51506144916067,638.7247931323086,high,212.6151665485471,112.56889965076296,112.56889965076296,35.43586109142453,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001591,15,375.0937734433608,275.068767191798,134.9945831298828,410.0633503216808,196.905517578125,200.77643625914536,619.3502643842162,95.72984536569231,724.3968552776693,high,275.068767191798,34.96957687831997,34.96957687831997,100.02500625156284,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001592,16,334.26183844011143,297.1216341689879,101.19485473632812,398.316488905316,173.3079833984375,214.11091927992936,582.5220585307027,121.65331293884869,674.9796648717834,high,297.1216341689879,64.05465046520459,64.05465046520459,37.14020427112354,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001593,17,295.50827423167846,256.107171000788,78.11197662353516,334.2191476243232,174.82130432128906,148.4050996290797,520.0331956195666,55.140155810468855,613.2981394381775,high,256.107171000788,38.71087339264477,38.71087339264477,39.40110323089044,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001594,18,186.37399047421823,186.37399047421823,133.1514129638672,319.5254034380854,170.80557250976562,137.9795960126017,501.0712108635691,46.85699407415456,592.1938128020163,high,186.37399047421823,133.15141296386716,133.15141296386716,0.0,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001595,19,230.09664058904733,322.13529682466634,48.19500732421875,370.3303041488851,185.9890289306641,172.6463062947252,568.014302003045,73.42352334249892,667.2370849552713,high,322.13529682466634,140.23366355983777,140.23366355983777,92.03865623561902,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001596,20,254.000508001016,304.8006096012192,70.39422607421875,375.194835675438,204.996826171875,157.3078324577486,593.0818388931273,47.944631272747415,702.4450400781285,high,304.8006096012192,121.19432767442204,121.19432767442204,50.80010160020322,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001597,21,151.4004542013626,189.25056775170324,144.5456085205078,333.796176272211,205.93917846679688,114.90756575478868,552.6847867896333,5.0416315980571085,662.5507209463649,high,189.25056775170324,182.3957220708484,182.3957220708484,37.85011355034064,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001598,22,329.9049097613041,291.0925674364448,63.35811233520508,354.4506797716499,188.9208068847656,153.65055410006084,555.250805443239,52.86370487319215,656.0376546701077,high,291.0925674364448,24.54577001034579,24.54577001034579,38.81234232485929,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001599,23,295.85798816568047,139.22728854855552,206.9969482421875,346.224236790743,191.99024963378903,142.16166216020153,550.2868114212845,39.73730424036484,652.7111693411211,high,139.22728854855552,50.36624862506255,50.36624862506255,156.63069961712495,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001600,24,361.5819209039548,338.9830508474576,74.07469940185547,413.0577502493131,203.21994018554688,197.0593634060837,629.0561370925424,88.64410830997804,737.4713921886481,high,338.9830508474576,51.47582934535825,51.47582934535825,22.59887005649722,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001601,25,323.7555645487657,121.40833670578712,156.13525390625,277.5435906120371,154.78121948242188,113.02974570436756,442.0574355197067,30.455932431163266,524.631248792911,high,121.40833670578712,-46.21197393672856,46.21197393672856,202.34722784297853,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001602,26,352.11267605633805,100.6036217303823,178.7368927001953,279.3405144305776,198.75070190429688,68.09239106191981,490.5886377992354,-37.93858221664084,596.6196110777961,high,100.6036217303823,-72.77216162576042,72.77216162576042,251.50905432595573,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001603,27,129.39958592132504,155.27950310559004,141.53038024902344,296.8098833546135,179.882568359375,105.6163196159048,488.00344709332217,9.651255763320762,583.9685109459062,high,155.27950310559004,167.41029743328843,167.41029743328843,25.879917184265,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001604,28,398.033247483025,140.48232264106767,161.6136474609375,302.09597010200514,180.2255401611328,110.5378685337667,493.6540716702436,14.389833584230304,589.80210661978,high,140.48232264106767,-95.93727738101984,95.93727738101984,257.55092484195734,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001605,29,180.55973517905505,120.37315678603672,171.7633056640625,292.1364624500992,171.12701416015625,110.24900115991495,474.0239237402834,18.95491418661453,565.3180107135838,high,120.37315678603672,111.57672727104416,111.57672727104416,60.18657839301834,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001606,30,159.0836780146357,159.0836780146357,135.41171264648438,294.49539066112004,169.64404296875,114.184149621696,474.8066317005441,23.68120892995477,565.3095723922853,high,159.0836780146357,135.41171264648435,135.41171264648435,0.0,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001607,31,439.4397143641857,109.8599285910464,178.7220458984375,288.5819744894839,168.3899688720703,109.60366358288724,467.5602853960806,19.769755482026653,557.3941934969412,high,109.8599285910464,-150.8577398747018,150.8577398747018,329.5797857731393,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001608,32,295.799645040426,98.59988168014198,206.44891357421875,305.0487952543607,174.30865478515625,119.77963213960444,490.3179583691169,26.78818033257471,583.3094101761467,high,98.59988168014198,9.249150213934684,9.249150213934684,197.19976336028404,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001609,33,181.15942028985503,181.15942028985503,145.9553680419922,327.1147883318472,160.26068115234375,156.7769338294902,497.4526428342042,71.2798974011589,582.9496792625355,high,181.15942028985503,145.95536804199216,145.95536804199216,0.0,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001610,34,394.17828987265005,303.21406913280777,56.99631881713867,360.21038794994644,182.16305541992188,166.59294038445756,553.8278355154353,69.41126567081915,651.0095102290737,high,303.21406913280777,-33.96790192270362,33.96790192270362,90.96422073984228,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001611,35,167.1986624107007,106.39914880680956,183.6242218017578,290.02337060856735,179.60028076171875,99.12984467945516,480.9168965376796,3.315377672251657,576.731363544883,high,106.39914880680956,122.82470819786664,122.82470819786664,60.79951360389114,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001612,36,371.0575139146568,371.0575139146568,31.26873016357422,402.326244078231,166.43113708496094,225.42993607807432,579.2225520783877,136.64103983823446,668.0114483182276,high,371.0575139146568,31.26873016357422,31.26873016357422,0.0,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001613,37,246.45717806531115,164.3047853768741,153.8616485595703,318.1664339364444,179.757080078125,127.1062491677963,509.2266187050925,31.208131718261427,605.1247361546273,high,164.3047853768741,71.70925587113322,71.70925587113322,82.15239268843706,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001614,38,287.6742642177473,199.159105996902,129.6998291015625,328.8589350984645,174.1956024169922,143.7099330718866,514.0079371250424,50.778793266339335,606.9390769305896,high,199.159105996902,41.18467088071719,41.18467088071719,88.51515822084528,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001615,39,448.4304932735426,265.73658860654376,85.95579528808594,351.6923838946297,175.24513244628906,165.4278575102321,537.9569102790273,71.93680677392985,631.4479610153296,high,265.73658860654376,-96.7381093789129,96.7381093789129,182.69390466699883,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001616,40,194.1370607649,194.1370607649,135.88853454589844,330.02559531079845,172.6598663330078,146.50889627798534,513.5422943436115,54.39705215352842,605.6541384680685,high,194.1370607649,135.88853454589844,135.88853454589844,0.0,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001617,41,335.00837520938023,184.2546063651591,166.4638671875,350.71847355265913,186.87789916992188,152.08971339998985,549.3472337053284,52.39272947295524,649.044217632363,high,184.2546063651591,15.7100983432789,15.7100983432789,150.75376884422113,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001618,42,375.8613489246189,354.9801628732512,48.848915100097656,403.8290779733488,175.9657440185547,216.79862804322127,590.8595279034764,122.9231401923276,684.7350157543701,high,354.9801628732512,27.967729048729893,27.967729048729893,20.881186051367703,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001619,43,331.24769966875226,208.5633664581033,124.23318481445312,332.7965512725564,186.407943725586,134.66729730895537,530.9258052361574,35.22102863818429,630.3720739069286,high,208.5633664581033,1.5488516038041666,1.5488516038041666,122.68433321064896,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001620,44,321.29742962056304,229.4981640146879,92.93265533447266,322.4308193491605,196.30572509765625,113.78141264984774,531.0802260484733,9.054803421163228,635.8068352771578,high,229.4981640146879,1.1333897285974786,1.1333897285974786,91.79926560587516,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001621,45,306.1705134243995,247.29156853509184,47.568973541259766,294.86054207635163,185.23196411132807,97.98121319100956,491.73987096169367,-0.8376853026460935,590.5587694553494,high,247.29156853509184,-11.30997134804784,11.30997134804784,58.87894488930763,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001622,46,291.9281856663261,218.94613924974456,83.97924041748047,302.925379667225,214.85867309570312,74.55641771607256,531.2943416183774,-40.067953455443615,645.9187127898936,high,218.94613924974456,10.9971940008989,10.9971940008989,72.98204641658154,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001623,47,238.22414726583648,205.73903627504063,96.576416015625,302.31545229066563,185.55148315429688,105.09651304138032,499.53439153995095,6.107155199493889,598.5237493818374,high,205.73903627504063,64.09130502482915,64.09130502482915,32.485110990795846,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001624,48,307.9028395484092,136.84570646595964,183.90802001953125,320.7537264854909,162.99102783203125,147.51384141567678,493.99361155530505,60.56019973734465,580.9472532336372,high,136.84570646595964,12.850886937081723,12.850886937081723,171.05713308244955,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001625,49,328.3755070504153,309.059300753332,102.41658782958984,411.47588858292187,176.12841796875,224.2725357831669,598.6792413826769,130.31026344748386,692.6415137183599,high,309.059300753332,83.10038153250656,83.10038153250656,19.316206297083284,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001626,50,444.7882421195127,270.7406691162251,136.25881958007812,406.9994886963032,168.52264404296875,227.8801600191962,586.1188173734103,137.97547140100676,676.0235059915997,high,270.7406691162251,-37.78875342320947,37.78875342320947,174.0475730032876,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001627,51,182.99783729828647,249.5425054067543,152.99893188476562,402.5414372915199,197.99424743652344,192.0973341612808,612.9855404217591,86.46991972648993,718.6129548565499,high,249.5425054067543,219.54359999323344,219.54359999323344,66.54466810846782,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001628,52,184.918841175262,82.18615163344977,222.7373809814453,304.92353261489507,190.07179260253903,102.90004737489129,506.9470178548988,1.4991618970008744,608.3479033327892,high,82.18615163344977,120.00469143963306,120.00469143963306,102.73268954181223,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001629,53,275.4820936639118,165.2892561983471,169.0987548828125,334.3880110811596,180.987533569336,142.02000204613034,526.7560201161888,45.4654532985067,623.3105688638125,high,165.2892561983471,58.90591741724779,58.90591741724779,110.19283746556474,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001630,54,325.5914912090297,217.0609941393532,154.01280212402344,371.0737962633766,180.3558959960937,179.3771421001445,562.7704504266087,83.15956396952237,658.9880285572308,high,217.0609941393532,45.48230505434691,45.48230505434691,108.5304970696765,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001631,55,481.5100154083205,288.9060092449923,101.0253448486328,389.9313540936251,189.4613342285156,188.55671278056863,591.3059954066815,87.48149908609128,692.3812091011589,high,288.9060092449923,-91.5786613146954,91.5786613146954,192.60400616332825,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001632,56,449.3372275893057,202.2017524151876,168.3540496826172,370.5558020978048,177.16302490234375,182.25278639848864,558.8588177971209,87.73856441393087,653.3730397816787,high,202.2017524151876,-78.7814254915009,78.7814254915009,247.1354751741181,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001633,57,292.25523623964926,121.77301509985388,197.0133514404297,318.78636654028355,174.72059631347656,133.07935906089614,504.49337401967097,39.86814168442106,597.704591396146,high,121.77301509985388,26.53113030063429,26.53113030063429,170.4822211397954,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001634,58,318.5981680605336,238.94862604540023,133.96920776367188,372.91783380907214,179.90635681152344,181.69898580305744,564.1366818150868,85.72123111361134,660.1144365045329,high,238.94862604540023,54.31966574853851,54.31966574853851,79.64954201513339,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001635,59,142.73479874393377,171.28175849272054,172.63307189941406,343.9148303921346,166.4257354736328,167.0242636560102,520.8053971282591,78.23824910715763,609.5914116771116,high,171.28175849272054,201.18003164820084,201.18003164820084,28.546959748786776,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001636,60,35.27336860670194,105.82010582010582,218.7904357910156,324.61054161112145,158.5675048828125,156.07233010898415,493.1487531132588,71.47858169961546,577.7425015226274,high,105.82010582010582,289.3371730044195,289.3371730044195,70.54673721340387,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001637,61,197.46121297602247,112.83497884344146,207.86996459960932,320.70494344305087,168.9834442138672,141.09583953286253,500.3140473532392,50.94531988042189,590.4645670056798,high,112.83497884344146,123.24373046702834,123.24373046702834,84.62623413258106,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001638,62,184.50184501845013,92.25092250922508,246.3477020263672,338.59862453559225,197.8750457763672,128.28121845230274,548.9160306188818,22.717396588112592,654.4798524830719,high,92.25092250922508,154.09677951714212,154.09677951714212,92.25092250922503,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001639,63,350.0328155764603,153.1393568147014,171.7224578857422,324.8618147004436,174.8462371826172,139.02126606839576,510.70236333249136,45.74302088517129,603.9806085157159,high,153.1393568147014,-25.171000876016706,25.171000876016706,196.8934587617589,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2022-06-08,2022-06-15,U01,U01,S02001640,64,422.7436060029592,359.33206510251534,105.71978759765624,465.0518527001716,195.9403839111328,256.7907597995166,673.3129456008267,152.2590554502346,777.8446499501085,high,359.33206510251534,42.30824669721238,42.30824669721238,63.41154090044387,0.3204191327095032,0.3090603351593017,0.370520532131195,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
