issue_date,target_report_date,update_id,checkpoint_id,iz_code,node_index,observed_rate,anchor_rate_y_t,predicted_delta,predicted_rate,predicted_sigma,calibrated80_lower,calibrated80_upper,calibrated95_lower,calibrated95_upper,uncertainty_flag,persistence_prediction,model_error,model_absolute_error,persistence_absolute_error,alpha_geo,alpha_transport,alpha_mobility,node_order_hash,forecast_status,observed_target_available
2023-02-18,2023-02-25,U10,U10,S02001597,21,37.85011355034065,37.85011355034065,12.577651023864746,50.4277645742054,51.822147369384766,25.756320238378745,75.09920891003205,7.864662433681616,92.99086671472918,normal,37.85011355034065,12.577651023864746,12.577651023864746,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001598,22,77.62468464971862,77.62468464971862,-45.88432312011719,31.74036152960143,52.71870803833008,6.642083344534413,56.838639714668446,-11.559113093820264,75.03983615302312,normal,77.62468464971862,-45.88432312011719,45.88432312011719,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001599,23,17.40341106856944,17.40341106856944,10.282803535461426,27.686214604030862,45.8915901184082,5.838184976494375,49.53424423156736,-10.005940907741966,65.3783701158037,normal,17.40341106856944,10.282803535461422,10.282803535461422,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001600,24,22.598870056497177,22.598870056497177,9.909268379211426,32.5081384357086,52.582027435302734,7.474931037178859,57.54134583423834,-10.679076260971463,75.69535313238868,normal,22.598870056497177,9.909268379211426,9.909268379211426,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001601,25,40.46944556859571,40.46944556859571,5.320409774780273,45.78985534337598,56.46786117553711,18.90668348588392,72.67302720086805,-0.5889125170079765,92.16862320375996,high,40.46944556859571,5.320409774780273,5.320409774780273,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001602,26,16.76727028839705,16.76727028839705,37.7791748046875,54.54644509308455,50.85383605957031,30.33599359125906,78.75689659491005,12.77864641402646,96.31424377214265,normal,16.76727028839705,37.7791748046875,37.7791748046875,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001603,27,25.87991718426501,25.87991718426501,16.272268295288086,42.1521854795531,53.98234939575195,16.45231397980032,67.85205697930587,-2.185156135013621,86.48952709411981,normal,25.87991718426501,16.272268295288086,16.272268295288086,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001604,28,23.413720440177944,23.413720440177944,27.39899635314941,50.81271679332736,52.25670623779297,25.93438803690437,75.69104554975034,7.8926982678014355,93.73273531885329,normal,23.413720440177944,27.398996353149418,27.398996353149418,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001605,29,30.09328919650918,30.09328919650918,15.059528350830078,45.15281754733925,56.44734573364258,18.279412664170312,72.0262224305082,-1.2091003580902964,91.5147354527688,high,30.09328919650918,15.059528350830067,15.059528350830067,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001606,30,31.81673560292714,31.81673560292714,3.472886085510254,35.28962168843739,48.396484375,12.249064109904689,58.3301792669701,-4.459879485501389,75.03912286237617,normal,31.81673560292714,3.472886085510254,3.472886085510254,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001607,31,219.7198571820928,27.464982147761603,1.149431228637695,28.6144133763993,45.80939865112305,6.805513393482737,50.423313359315856,-9.01023578925087,66.23906254204947,normal,27.464982147761603,-191.10544380569348,191.10544380569348,192.2548750343312,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001608,32,59.15992900808519,78.8799053441136,-32.90578842163086,45.974116922482736,59.40166473388672,17.69422233433761,74.25401151062786,-2.814272824547267,94.76250666951272,high,78.8799053441136,-13.185812085602455,13.185812085602455,19.7199763360284,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001609,33,13.935340022296543,13.935340022296543,15.625612258911133,29.56095228120768,36.39522552490234,12.233943922654865,46.88796063976049,-0.3315508295179654,59.45345539193332,normal,13.935340022296543,15.625612258911136,15.625612258911136,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001610,34,30.32140691328078,30.32140691328078,4.779681205749512,35.101088119030294,41.86931991577149,15.167977506729976,55.03419873133061,0.7125451775993952,69.48963106046119,normal,30.32140691328078,4.779681205749515,4.779681205749515,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001611,35,15.199878400972793,15.199878400972793,9.23275375366211,24.432632154634906,34.01129150390625,8.240565099846645,40.62469920942316,-3.5018736058714985,52.3671379151413,normal,15.199878400972793,9.232753753662111,9.232753753662111,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001612,36,16.866250632484398,16.866250632484398,10.383506774902344,27.249757407386745,34.42894744873047,10.858853061646212,43.64066175312728,-1.0277818540751262,55.52729666884861,normal,16.866250632484398,10.383506774902347,10.383506774902347,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001613,37,20.53809817210926,82.15239268843705,-54.31328201293945,27.8391106754976,39.96419906616211,8.812988395022522,46.865232955972665,-4.984698702617671,60.66292005361286,normal,82.15239268843705,7.301012503388335,7.301012503388335,61.61429451632779,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001614,38,66.38636866563398,22.12878955521133,6.995353698730469,29.1241432539418,36.00364303588867,11.983559157427432,46.26472735045617,-0.4467412762659712,58.69502778414957,normal,22.12878955521133,-37.262225411692185,37.262225411692185,44.257579110422654,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001615,39,16.608536787908985,16.608536787908985,9.246697425842283,25.85523421375127,38.84966659545898,7.359717614577399,44.35075081292514,-6.053175826483745,57.763644253986286,normal,16.608536787908985,9.246697425842283,9.246697425842283,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001616,40,19.41370607649,58.24111822947001,-24.056612014770508,34.1845062146995,42.49384307861328,13.95407314027388,54.41493928912513,-0.7169765510826736,69.08598898048169,normal,58.24111822947001,14.770800138209502,14.770800138209502,38.82741215298001,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001617,41,16.750418760469014,16.750418760469014,12.981743812561035,29.73216257303005,35.045528411865234,13.04771688092114,46.41660826513896,0.948206656836664,58.51611848922343,normal,16.750418760469014,12.981743812561035,12.981743812561035,0.0,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
2023-02-18,2023-02-25,U10,U10,S02001618,42,20.88118605136772,83.52474420547087,-43.0107650756836,40.51397912978727,42.75782012939453,20.15787208303736,60.87008617653719,5.395684002003392,75.63227425757115,normal,83.52474420547087,19.632793078419557,19.632793078419557,62.64355815410315,0.3181084990501404,0.3234014213085174,0.3584901392459869,8f625000ca42af45709b4e887a429c93971443f30f2fbddbe07863342ca16d34,retrospective_evaluation,True
