iz_code,site_id,mode,travel_time_min
S02001973,PH_1564,drive,23.88
S02001973,PH_1565,drive,22.25
S02001973,PH_1566,drive,4.91
S02001973,PH_1567,drive,3.99
S02001973,PH_1568,drive,4.01
S02001973,PH_1575,drive,12.31
S02001973,PH_1576,drive,18.79
S02001973,PH_1579,drive,22.62
S02001973,PH_1582,drive,32.6
S02001973,PH_1583,drive,18.08
S02001973,PH_1584,drive,26.6
S02001973,PH_1585,drive,19.55
S02001973,PH_1587,drive,22.83
S02001973,PH_1588,drive,22.83
S02001973,PH_1589,drive,27.56
S02001973,PH_1591,drive,26.53
S02001973,PH_1592,drive,7.02
S02001973,PH_1593,drive,37.32
S02001973,PH_1594,drive,20.76
S02001973,PH_1603,drive,16.54
S02001973,PH_1605,drive,7.51
S02001973,PH_1611,drive,22.41
S02001973,PH_1613,drive,9.06
S02001973,PH_1614,drive,24.44
S02001973,PH_1617,drive,24.32
S02001973,PH_1619,drive,30.11
S02001973,PH_1620,drive,20.13
S02001973,PH_1621,drive,30.81
S02001973,PH_1622,drive,29.8
S02001973,PH_1627,drive,14.12
S02001973,PH_1628,drive,29.96
S02001973,PH_1629,drive,36.53
S02001973,PH_1630,drive,6.8
S02001973,PH_1631,drive,14.83
S02001973,PH_1632,drive,22.17
S02001973,PH_1633,drive,23.14
S02001973,PH_1634,drive,17.67
S02001973,PH_1635,drive,6.8
S02001973,PH_1636,drive,5.11
S02001973,PH_1637,drive,14.44
S02001973,PH_1638,drive,37.11
S02001973,PH_1641,drive,20.17
S02001973,PH_1647,drive,27.18
S02001973,PH_1652,drive,21.55
S02001973,PH_1656,drive,29.23
S02001973,PH_1659,drive,12.34
S02001973,PH_1661,drive,27.15
S02001973,PH_1666,drive,27.48
S02001973,PH_1667,drive,33.61
S02001973,PH_1674,drive,13.37
S02001973,PH_1675,drive,18.02
S02001973,PH_1676,drive,18.64
S02001973,PH_1677,drive,19.43
S02001973,PH_1678,drive,29.04
S02001973,PH_1681,drive,15.52
S02001973,PH_1683,drive,17.94
S02001973,PH_1684,drive,6.22
S02001973,PH_1685,drive,30.18
S02001973,PH_1688,drive,23.85
S02001973,PH_1689,drive,20.17
S02001973,PH_1691,drive,27.29
S02001973,PH_1692,drive,23.66
S02001973,PH_1693,drive,23.14
S02001973,PH_1694,drive,35.09
S02001973,PH_1695,drive,26.3
S02001973,PH_1698,drive,29.46
S02001973,PH_1699,drive,24.57
S02001973,PH_1700,drive,20.18
S02001973,PH_1701,drive,7.61
S02001973,PH_1702,drive,30.8
S02001973,PH_1703,drive,26.27
S02001973,PH_1716,drive,26.22
S02001973,PH_1717,drive,22.66
S02001973,PH_1719,drive,19.83
S02001973,PH_1720,drive,36.87
S02001973,PH_1721,drive,10.29
S02001973,PH_1722,drive,24.76
S02001973,PH_1723,drive,12.06
S02001973,PH_1724,drive,9.41
S02001973,PH_1725,drive,24.04
S02001973,PH_1726,drive,11.57
S02001973,PH_1727,drive,15.62
S02001973,PH_1729,drive,1.59
S02001973,PH_1751,drive,23.25
S02001973,PH_1752,drive,24.15
S02001973,PH_1754,drive,21.08
S02001973,PH_1901,drive,22.53
S02001973,PH_1903,drive,32.75
S02001973,PH_1916,drive,17.97
S02001973,MS_1,drive,17.9
S02001973,MS_2,drive,8.28
S02001973,MS_3,drive,14.72
S02001973,MS_4,drive,14.91
S02001973,MS_5,drive,18.89
S02001973,MS_6,drive,18.31
S02001973,MS_7,drive,20.87
S02001973,MS_8,drive,20.31
S02001973,MS_9,drive,16.51
S02001973,MS_10,drive,17.3
S02001973,MS_11,drive,8.6
S02001973,MS_12,drive,12.9
S02001973,MS_13,drive,20.78
S02001973,MS_14,drive,18.98
S02001973,MS_15,drive,18.31
S02001973,MS_16,drive,20.0
S02001973,MS_17,drive,19.76
S02001973,MS_18,drive,34.47
S02001973,MS_19,drive,16.22
S02001973,MS_20,drive,20.03
S02001973,MS_21,drive,19.68
S02001973,MS_22,drive,18.65
S02001973,MS_23,drive,19.72
S02001973,MS_24,drive,24.44
S02001973,MS_25,drive,17.38
S02001973,MS_26,drive,17.71
S02001973,MS_27,drive,37.86
S02001973,MS_28,drive,21.74
S02001973,MS_29,drive,21.3
S02001973,MS_30,drive,18.15
S02001973,MS_31,drive,14.7
S02001973,MS_32,drive,17.49
S02001973,MS_33,drive,20.43
S02001973,MS_34,drive,21.18
S02001973,MS_35,drive,23.14
S02001973,MS_36,drive,22.02
S02001973,MS_37,drive,21.3
S02001973,MS_38,drive,13.71
S02001973,MS_39,drive,23.53
S02001973,MS_40,drive,14.13
S02001973,MS_41,drive,14.36
S02001973,MS_42,drive,29.22
S02001973,MS_43,drive,5.56
S02001973,MS_44,drive,16.48
S02001973,MS_45,drive,16.35
S02001973,MS_46,drive,14.07
S02001973,MS_47,drive,35.62
S02001973,MS_48,drive,17.72
S02001973,MS_49,drive,27.71
S02001973,MS_50,drive,1.98
S02001973,MS_51,drive,19.58
S02001973,MS_52,drive,25.28
S02001973,MS_53,drive,27.89
S02001973,MS_54,drive,12.24
S02001973,MS_55,drive,13.16
S02001973,MS_56,drive,13.25
S02001973,MS_57,drive,18.9
S02001973,MS_58,drive,15.34
S02001973,MS_59,drive,17.6
S02001973,MS_60,drive,18.24
S02001973,MS_61,drive,22.4
S02001973,MS_62,drive,19.89
S02001973,MS_63,drive,15.39
S02001974,GP_40008,drive,6.25
S02001974,GP_40012,drive,11.99
S02001974,GP_40031,drive,14.94
S02001974,GP_40051,drive,6.72
S02001974,GP_40070,drive,13.16
S02001974,GP_40084,drive,7.16
S02001974,GP_40121,drive,11.22
S02001974,GP_40140,drive,11.17
S02001974,GP_40154,drive,14.71
S02001974,GP_40188,drive,11.81
S02001974,GP_40192,drive,12.5
S02001974,GP_40210,drive,9.57
S02001974,GP_40277,drive,11.67
S02001974,GP_40281,drive,0.2
S02001974,GP_40296,drive,12.5
S02001974,GP_40328,drive,14.94
S02001974,GP_40332,drive,4.76
S02001974,GP_40351,drive,11.8
S02001974,GP_40390,drive,5.12
S02001974,GP_40417,drive,9.57
S02001974,GP_40421,drive,2.77
S02001974,GP_40436,drive,2.77
S02001974,GP_40455,drive,15.68
S02001974,GP_40460,drive,13.6
S02001974,GP_40493,drive,7.41
S02001974,GP_40525,drive,7.64
S02001974,GP_40544,drive,3.39
S02001974,GP_40559,drive,2.77
S02001974,GP_40563,drive,8.24
S02001974,GP_40578,drive,8.24
S02001974,GP_40629,drive,9.39
S02001974,GP_40667,drive,21.37
S02001974,GP_40718,drive,13.06
S02001974,GP_40722,drive,2.77
S02001974,GP_40737,drive,8.03
S02001974,GP_43011,drive,11.29
S02001974,GP_43063,drive,20.18
S02001974,GP_43082,drive,14.07
S02001974,GP_43097,drive,20.18
S02001974,GP_43129,drive,20.18
S02001974,GP_43133,drive,21.21
S02001974,GP_43167,drive,14.07
S02001974,GP_43186,drive,14.07
S02001974,GP_43191,drive,14.07
S02001974,GP_43203,drive,14.62
S02001974,GP_43218,drive,14.07
S02001974,GP_43237,drive,16.84
S02001974,GP_43256,drive,16.84
S02001974,GP_43275,drive,23.71
S02001974,GP_43294,drive,16.33
S02001974,GP_43307,drive,17.65
S02001974,GP_43311,drive,11.29
S02001974,GP_43326,drive,18.41
S02001974,GP_43453,drive,14.07
S02001974,GP_43468,drive,14.07
S02001974,GP_43504,drive,20.18
S02001974,GP_43538,drive,16.84
S02001974,GP_43542,drive,16.84
S02001974,GP_43576,drive,11.29
S02001974,GP_46019,drive,24.81
S02001974,GP_46023,drive,23.31
S02001974,GP_46057,drive,25.31
S02001974,GP_46061,drive,24.81
S02001974,GP_46081,drive,29.28
S02001974,GP_46112,drive,30.4
S02001974,GP_46127,drive,22.45
S02001974,GP_46131,drive,27.35
S02001974,GP_46146,drive,26.02
S02001974,GP_46151,drive,27.22
S02001974,GP_46165,drive,29.28
S02001974,GP_46184,drive,24.44
S02001974,GP_46201,drive,29.25
S02001974,GP_46216,drive,37.03
S02001974,GP_46292,drive,29.25
S02001974,GP_46305,drive,37.03
S02001974,GP_46339,drive,28.85
S02001974,GP_46343,drive,30.27
S02001974,GP_46381,drive,23.31
S02001974,GP_46396,drive,23.31
S02001974,GP_46428,drive,23.31
S02001974,GP_46447,drive,23.31
S02001974,GP_46451,drive,35.25
S02001974,GP_46471,drive,35.25
S02001974,GP_46521,drive,27.57
S02001974,GP_46555,drive,23.31
S02001974,GP_46560,drive,23.47
S02001974,GP_46574,drive,23.31
S02001974,GP_46589,drive,21.37
S02001974,GP_46606,drive,23.31
S02001974,GP_46611,drive,23.31
S02001974,GP_46625,drive,23.25
S02001974,GP_46630,drive,35.25
S02001974,GP_49041,drive,24.27
S02001974,GP_49074,drive,22.87
S02001974,GP_49093,drive,22.69
S02001974,GP_49411,drive,29.41
S02001974,GP_49106,drive,31.67
S02001974,GP_49130,drive,26.6
S02001974,GP_49144,drive,23.75
S02001974,GP_49178,drive,24.27
S02001974,GP_49200,drive,25.87
S02001974,GP_49248,drive,29.86
S02001974,GP_49267,drive,23.05
S02001974,GP_49271,drive,24.74
S02001974,GP_49286,drive,24.2
S02001974,GP_49318,drive,25.1
S02001974,GP_49375,drive,28.26
S02001974,GP_49553,drive,25.79
S02001974,GP_49604,drive,22.87
S02001974,GP_49676,drive,23.04
S02001974,GP_49681,drive,26.35
S02001974,GP_49712,drive,25.16
S02001974,GP_49751,drive,33.78
S02001974,GP_49765,drive,31.67
S02001974,GP_49770,drive,29.41
S02001974,GP_49801,drive,23.04
S02001974,GP_52005,drive,18.37
S02001974,GP_52010,drive,31.44
S02001974,GP_52024,drive,18.18
S02001974,GP_52039,drive,24.27
S02001974,GP_52043,drive,22.27
S02001974,GP_52058,drive,19.13
S02001974,GP_52062,drive,13.8
S02001974,GP_52096,drive,13.8
S02001974,GP_52109,drive,18.45
S02001974,GP_52128,drive,19.99
S02001974,GP_52147,drive,29.8
S02001974,GP_52151,drive,24.84
S02001974,GP_52185,drive,18.98
S02001974,GP_52202,drive,18.57
S02001974,GP_52217,drive,19.99
S02001974,GP_52241,drive,17.83
S02001974,GP_52260,drive,19.99
S02001974,GP_52293,drive,24.31
S02001974,GP_52330,drive,13.8
S02001974,GP_52344,drive,23.3
S02001974,GP_52359,drive,13.8
S02001974,GP_52400,drive,24.31
S02001974,GP_52414,drive,18.98
S02001974,GP_52429,drive,24.62
S02001974,PH_1030,drive,16.9
S02001974,PH_1036,drive,25.9
S02001974,PH_1039,drive,24.66
S02001974,PH_1041,drive,30.87
S02001974,PH_1044,drive,35.25
S02001974,PH_1050,drive,12.47
S02001974,PH_1056,drive,12.22
S02001974,PH_1057,drive,18.47
S02001974,PH_1059,drive,16.5
S02001974,PH_1064,drive,25.69
S02001974,PH_1066,drive,18.42
S02001974,PH_1068,drive,16.95
S02001974,PH_1076,drive,24.04
S02001974,PH_1078,drive,20.95
S02001974,PH_1095,drive,27.22
S02001974,PH_1133,drive,24.44
S02001974,PH_1134,drive,29.91
S02001974,PH_1143,drive,26.03
S02001974,PH_1204,drive,34.25
S02001974,PH_1205,drive,14.66
S02001974,PH_1208,drive,19.01
S02001974,PH_1214,drive,24.31
S02001974,PH_1230,drive,9.67
S02001974,PH_1258,drive,29.25
S02001974,PH_1299,drive,26.71
S02001974,PH_1308,drive,11.29
S02001974,PH_1311,drive,19.99
S02001974,PH_1315,drive,10.59
S02001974,PH_1341,drive,12.19
S02001974,PH_1344,drive,7.38
S02001974,PH_1358,drive,33.73
S02001974,PH_1363,drive,29.57
S02001974,PH_1370,drive,14.73
S02001974,PH_1371,drive,26.46
S02001974,PH_1375,drive,16.68
S02001974,PH_1376,drive,14.09
S02001974,PH_1377,drive,25.2
S02001974,PH_1392,drive,10.29
S02001974,PH_1394,drive,11.65
S02001974,PH_1406,drive,21.97
S02001974,PH_1448,drive,29.28
S02001974,PH_1466,drive,25.31
S02001974,PH_1470,drive,22.33
S02001974,PH_1478,drive,11.17
S02001974,PH_1497,drive,26.01
S02001974,PH_1502,drive,34.29
S02001974,PH_1508,drive,20.44
S02001974,PH_1509,drive,30.09
S02001974,PH_1510,drive,20.44
S02001974,PH_1511,drive,15.6
S02001974,PH_1512,drive,30.4
S02001974,PH_1515,drive,26.6
S02001974,PH_1520,drive,24.93
S02001974,PH_1525,drive,4.38
S02001974,PH_1527,drive,14.62
S02001974,PH_1528,drive,10.53
S02001974,PH_1529,drive,36.4
S02001974,PH_1530,drive,18.56
S02001974,PH_1531,drive,33.78
S02001974,PH_1536,drive,29.23
S02001974,PH_1538,drive,14.66
S02001974,PH_1539,drive,13.2
S02001974,PH_1540,drive,18.06
S02001974,PH_1541,drive,28.26
S02001974,PH_1542,drive,23.63
S02001974,PH_1545,drive,18.56
S02001974,PH_1553,drive,18.68
S02001974,PH_1559,drive,6.25
S02001974,PH_1560,drive,14.89
S02001974,PH_1562,drive,25.61
S02001974,PH_1563,drive,1.91
S02001974,PH_1564,drive,24.04
S02001974,PH_1565,drive,22.41
S02001974,PH_1566,drive,4.31
S02001974,PH_1567,drive,3.39
S02001974,PH_1568,drive,3.41
S02001974,PH_1575,drive,12.47
S02001974,PH_1576,drive,19.31
S02001974,PH_1579,drive,23.38
S02001974,PH_1582,drive,32.76
S02001974,PH_1583,drive,16.95
S02001974,PH_1584,drive,26.76
S02001974,PH_1585,drive,17.88
S02001974,PH_1587,drive,22.99
S02001974,PH_1588,drive,22.99
S02001974,PH_1589,drive,27.73
S02001974,PH_1591,drive,26.7
S02001974,PH_1592,drive,7.19
S02001974,PH_1593,drive,37.48
S02001974,PH_1594,drive,20.92
S02001974,PH_1603,drive,16.7
S02001974,PH_1605,drive,7.68
S02001974,PH_1611,drive,22.57
S02001974,PH_1613,drive,9.22
S02001974,PH_1614,drive,24.6
S02001974,PH_1617,drive,24.48
S02001974,PH_1619,drive,30.27
S02001974,PH_1620,drive,20.29
S02001974,PH_1621,drive,30.97
S02001974,PH_1622,drive,29.97
S02001974,PH_1627,drive,12.44
S02001974,PH_1628,drive,30.13
S02001974,PH_1629,drive,36.7
S02001974,PH_1630,drive,6.96
S02001974,PH_1631,drive,14.99
S02001974,PH_1632,drive,22.33
S02001974,PH_1633,drive,23.31
S02001974,PH_1634,drive,17.83
S02001974,PH_1635,drive,6.96
S02001974,PH_1636,drive,5.27
S02001974,PH_1637,drive,14.6
S02001974,PH_1638,drive,37.27
S02001974,PH_1641,drive,20.33
S02001974,PH_1647,drive,27.35
S02001974,PH_1652,drive,21.27
S02001974,PH_1656,drive,29.39
S02001974,PH_1659,drive,12.5
S02001974,PH_1661,drive,27.31
S02001974,PH_1666,drive,27.64
S02001974,PH_1667,drive,33.78
S02001974,PH_1674,drive,13.54
S02001974,PH_1675,drive,18.18
S02001974,PH_1676,drive,18.8
S02001974,PH_1677,drive,19.59
S02001974,PH_1678,drive,29.2
S02001974,PH_1681,drive,15.68
S02001974,PH_1683,drive,18.1
S02001974,PH_1684,drive,7.42
S02001974,PH_1685,drive,30.35
S02001974,PH_1688,drive,24.01
S02001974,PH_1689,drive,18.5
S02001974,PH_1691,drive,27.45
S02001974,PH_1692,drive,22.53
S02001974,PH_1693,drive,23.31
S02001974,PH_1694,drive,35.25
S02001974,PH_1695,drive,26.46
S02001974,PH_1698,drive,29.62
S02001974,PH_1699,drive,24.73
S02001974,PH_1700,drive,19.91
S02001974,PH_1701,drive,7.78
S02001974,PH_1702,drive,30.97
S02001974,PH_1703,drive,26.44
S02001974,PH_1716,drive,26.38
S02001974,PH_1717,drive,22.82
S02001974,PH_1719,drive,19.99
S02001974,PH_1720,drive,37.03
S02001974,PH_1721,drive,9.8
S02001974,PH_1722,drive,23.63
S02001974,PH_1723,drive,12.22
S02001974,PH_1724,drive,9.57
S02001974,PH_1725,drive,24.2
S02001974,PH_1726,drive,11.73
S02001974,PH_1727,drive,14.81
S02001974,PH_1729,drive,2.56
S02001974,PH_1751,drive,23.41
S02001974,PH_1752,drive,24.31
S02001974,PH_1754,drive,20.44
S02001974,PH_1901,drive,22.69
S02001974,PH_1903,drive,32.91
S02001974,PH_1916,drive,18.13
S02001974,MS_1,drive,18.06
S02001974,MS_2,drive,8.44
S02001974,MS_3,drive,14.88
S02001974,MS_4,drive,15.08
S02001974,MS_5,drive,19.05
S02001974,MS_6,drive,18.47
S02001974,MS_7,drive,21.03
S02001974,MS_8,drive,20.47
S02001974,MS_9,drive,16.68
S02001974,MS_10,drive,17.46
S02001974,MS_11,drive,8.76
S02001974,MS_12,drive,13.06
S02001974,MS_13,drive,20.94
S02001974,MS_14,drive,19.14
S02001974,MS_15,drive,18.47
S02001974,MS_16,drive,20.17
S02001974,MS_17,drive,19.93
S02001974,MS_18,drive,34.63
S02001974,MS_19,drive,16.38
S02001974,MS_20,drive,20.19
S02001974,MS_21,drive,19.84
S02001974,MS_22,drive,18.82
S02001974,MS_23,drive,19.88
S02001974,MS_24,drive,24.6
S02001974,MS_25,drive,17.54
S02001974,MS_26,drive,17.87
S02001974,MS_27,drive,38.02
S02001974,MS_28,drive,21.9
S02001974,MS_29,drive,21.47
S02001974,MS_30,drive,18.32
S02001974,MS_31,drive,14.86
S02001974,MS_32,drive,17.65
S02001974,MS_33,drive,20.59
S02001974,MS_34,drive,20.05
S02001974,MS_35,drive,21.47
S02001974,MS_36,drive,20.35
S02001974,MS_37,drive,20.17
S02001974,MS_38,drive,13.87
S02001974,MS_39,drive,23.69
S02001974,MS_40,drive,14.29
S02001974,MS_41,drive,14.53
S02001974,MS_42,drive,29.38
S02001974,MS_43,drive,5.72
S02001974,MS_44,drive,16.65
S02001974,MS_45,drive,16.51
S02001974,MS_46,drive,14.23
S02001974,MS_47,drive,35.78
S02001974,MS_48,drive,17.88
S02001974,MS_49,drive,27.88
S02001974,MS_50,drive,1.39
S02001974,MS_51,drive,19.74
S02001974,MS_52,drive,25.44
S02001974,MS_53,drive,28.06
S02001974,MS_54,drive,12.4
S02001974,MS_55,drive,13.1
S02001974,MS_56,drive,12.29
S02001974,MS_57,drive,19.06
S02001974,MS_58,drive,15.5
S02001974,MS_59,drive,17.76
S02001974,MS_60,drive,18.4
S02001974,MS_61,drive,22.56
S02001974,MS_62,drive,20.06
S02001974,MS_63,drive,15.55
S02001975,GP_40008,drive,8.59
S02001975,GP_40012,drive,14.33
S02001975,GP_40031,drive,17.28
S02001975,GP_40051,drive,9.06
S02001975,GP_40070,drive,15.5
S02001975,GP_40084,drive,9.5
S02001975,GP_40121,drive,13.56
S02001975,GP_40140,drive,13.51
S02001975,GP_40154,drive,17.05
S02001975,GP_40188,drive,14.15
S02001975,GP_40192,drive,14.84
S02001975,GP_40210,drive,11.91
S02001975,GP_40277,drive,14.01
S02001975,GP_40281,drive,2.55
S02001975,GP_40296,drive,14.84
S02001975,GP_40328,drive,17.28
S02001975,GP_40332,drive,7.1
S02001975,GP_40351,drive,14.14
S02001975,GP_40390,drive,7.46
S02001975,GP_40417,drive,11.91
S02001975,GP_40421,drive,4.34
S02001975,GP_40436,drive,4.34
S02001975,GP_40455,drive,18.02
S02001975,GP_40460,drive,15.94
S02001975,GP_40493,drive,9.75
S02001975,GP_40525,drive,9.59
S02001975,GP_40544,drive,3.31
S02001975,GP_40559,drive,4.34
S02001975,GP_40563,drive,10.58
S02001975,GP_40578,drive,10.58
S02001975,GP_40629,drive,11.73
S02001975,GP_40667,drive,23.46
S02001975,GP_40718,drive,15.4
S02001975,GP_40722,drive,4.34
S02001975,GP_40737,drive,10.37
S02001975,GP_43011,drive,12.44
S02001975,GP_43063,drive,21.33
S02001975,GP_43082,drive,15.21
S02001975,GP_43097,drive,21.33
S02001975,GP_43129,drive,21.33
S02001975,GP_43133,drive,22.36
S02001975,GP_43167,drive,15.21
S02001975,GP_43186,drive,15.21
S02001975,GP_43191,drive,15.21
S02001975,GP_43203,drive,16.11
S02001975,GP_43218,drive,15.21
S02001975,GP_43237,drive,17.98
S02001975,GP_43256,drive,17.98
S02001975,GP_43275,drive,24.86
S02001975,GP_43294,drive,17.47
S02001975,GP_43307,drive,18.79
S02001975,GP_43311,drive,12.44
S02001975,GP_43326,drive,19.56
S02001975,GP_43453,drive,15.21
S02001975,GP_43468,drive,15.21
S02001975,GP_43504,drive,21.33
S02001975,GP_43538,drive,17.98
S02001975,GP_43542,drive,17.98
S02001975,GP_43576,drive,12.44
S02001975,GP_46019,drive,26.16
S02001975,GP_46023,drive,25.39
S02001975,GP_46057,drive,26.45
S02001975,GP_46061,drive,26.16
S02001975,GP_46081,drive,31.37
S02001975,GP_46112,drive,31.75
S02001975,GP_46127,drive,24.54
S02001975,GP_46131,drive,29.44
S02001975,GP_46146,drive,28.11
S02001975,GP_46151,drive,29.31
S02001975,GP_46165,drive,31.37
S02001975,GP_46184,drive,26.53
S02001975,GP_46201,drive,30.67
S02001975,GP_46216,drive,39.12
S02001975,GP_46292,drive,30.67
S02001975,GP_46305,drive,39.12
S02001975,GP_46339,drive,30.94
S02001975,GP_46343,drive,32.36
S02001975,GP_46381,drive,25.39
S02001975,GP_46396,drive,25.39
S02001975,GP_46428,drive,25.39
S02001975,GP_46447,drive,25.39
S02001975,GP_46451,drive,36.67
S02001975,GP_46471,drive,36.67
S02001975,GP_46521,drive,28.99
S02001975,GP_46555,drive,25.39
S02001975,GP_46560,drive,25.56
S02001975,GP_46574,drive,25.39
S02001975,GP_46589,drive,23.46
S02001975,GP_46606,drive,25.39
S02001975,GP_46611,drive,25.39
S02001975,GP_46625,drive,24.74
S02001975,GP_46630,drive,36.67
S02001975,GP_49041,drive,26.61
S02001975,GP_49074,drive,25.21
S02001975,GP_49093,drive,25.03
S02001975,GP_49411,drive,31.75
S02001975,GP_49106,drive,34.01
S02001975,GP_49130,drive,28.94
S02001975,GP_49144,drive,26.09
S02001975,GP_49178,drive,26.61
S02001975,GP_49200,drive,28.21
S02001975,GP_49248,drive,32.2
S02001975,GP_49267,drive,25.39
S02001975,GP_49271,drive,27.08
S02001975,GP_49286,drive,26.54
S02001975,GP_49318,drive,27.44
S02001975,GP_49375,drive,30.6
S02001975,GP_49553,drive,28.13
S02001975,GP_49604,drive,25.21
S02001975,GP_49676,drive,25.38
S02001975,GP_49681,drive,28.69
S02001975,GP_49712,drive,27.5
S02001975,GP_49751,drive,36.12
S02001975,GP_49765,drive,34.01
S02001975,GP_49770,drive,31.75
S02001975,GP_49801,drive,25.38
S02001975,GP_52005,drive,20.71
S02001975,GP_52010,drive,33.78
S02001975,GP_52024,drive,20.53
S02001975,GP_52039,drive,26.61
S02001975,GP_52043,drive,24.61
S02001975,GP_52058,drive,21.47
S02001975,GP_52062,drive,16.15
S02001975,GP_52096,drive,16.15
S02001975,GP_52109,drive,20.79
S02001975,GP_52128,drive,22.33
S02001975,GP_52147,drive,32.14
S02001975,GP_52151,drive,27.18
S02001975,GP_52185,drive,21.32
S02001975,GP_52202,drive,20.91
S02001975,GP_52217,drive,22.33
S02001975,GP_52241,drive,20.17
S02001975,GP_52260,drive,22.33
S02001975,GP_52293,drive,26.65
S02001975,GP_52330,drive,16.15
S02001975,GP_52344,drive,25.64
S02001975,GP_52359,drive,16.15
S02001975,GP_52400,drive,26.65
S02001975,GP_52414,drive,21.32
S02001975,GP_52429,drive,26.96
S02001975,PH_1030,drive,18.04
S02001975,PH_1036,drive,27.04
S02001975,PH_1039,drive,26.75
S02001975,PH_1041,drive,33.22
S02001975,PH_1044,drive,36.66
S02001975,PH_1050,drive,14.81
S02001975,PH_1056,drive,14.56
S02001975,PH_1057,drive,20.56
S02001975,PH_1059,drive,17.65
S02001975,PH_1064,drive,28.03
S02001975,PH_1066,drive,20.76
S02001975,PH_1068,drive,19.04
S02001975,PH_1076,drive,26.38
S02001975,PH_1078,drive,22.55
S02001975,PH_1095,drive,29.31
S02001975,PH_1133,drive,26.53
S02001975,PH_1134,drive,32.0
S02001975,PH_1143,drive,28.37
S02001975,PH_1204,drive,36.34
S02001975,PH_1205,drive,17.0
S02001975,PH_1208,drive,21.35
S02001975,PH_1214,drive,26.65
S02001975,PH_1230,drive,12.01
S02001975,PH_1258,drive,30.67
S02001975,PH_1299,drive,28.8
S02001975,PH_1308,drive,12.44
S02001975,PH_1311,drive,22.33
S02001975,PH_1315,drive,12.93
S02001975,PH_1341,drive,14.53
S02001975,PH_1344,drive,9.72
S02001975,PH_1358,drive,35.82
S02001975,PH_1363,drive,31.66
S02001975,PH_1370,drive,17.07
S02001975,PH_1371,drive,28.55
S02001975,PH_1375,drive,17.83
S02001975,PH_1376,drive,16.43
S02001975,PH_1377,drive,27.54
S02001975,PH_1392,drive,11.44
S02001975,PH_1394,drive,12.79
S02001975,PH_1406,drive,24.31
S02001975,PH_1448,drive,31.37
S02001975,PH_1466,drive,26.45
S02001975,PH_1470,drive,23.82
S02001975,PH_1478,drive,13.51
S02001975,PH_1497,drive,28.1
S02001975,PH_1502,drive,35.71
S02001975,PH_1508,drive,21.58
S02001975,PH_1509,drive,32.18
S02001975,PH_1510,drive,21.58
S02001975,PH_1511,drive,16.75
S02001975,PH_1512,drive,31.75
S02001975,PH_1515,drive,28.94
S02001975,PH_1520,drive,27.27
S02001975,PH_1525,drive,6.72
S02001975,PH_1527,drive,16.11
S02001975,PH_1528,drive,11.67
S02001975,PH_1529,drive,38.49
S02001975,PH_1530,drive,20.9
S02001975,PH_1531,drive,36.12
S02001975,PH_1536,drive,31.32
S02001975,PH_1538,drive,17.0
S02001975,PH_1539,drive,15.54
S02001975,PH_1540,drive,20.4
S02001975,PH_1541,drive,30.6
S02001975,PH_1542,drive,25.97
S02001975,PH_1545,drive,20.9
S02001975,PH_1553,drive,21.02
S02001975,PH_1559,drive,8.59
S02001975,PH_1560,drive,17.23
S02001975,PH_1562,drive,27.95
S02001975,PH_1563,drive,0.43
S02001975,PH_1564,drive,26.38
S02001975,PH_1565,drive,24.75
S02001975,PH_1566,drive,3.76
S02001975,PH_1567,drive,3.31
S02001975,PH_1568,drive,4.43
S02001975,PH_1575,drive,14.81
S02001975,PH_1576,drive,21.65
S02001975,PH_1579,drive,25.72
S02001975,PH_1582,drive,34.11
S02001975,PH_1583,drive,18.1
S02001975,PH_1584,drive,29.1
S02001975,PH_1585,drive,19.02
S02001975,PH_1587,drive,25.08
S02001975,PH_1588,drive,25.08
S02001975,PH_1589,drive,29.14
S02001975,PH_1591,drive,29.04
S02001975,PH_1592,drive,8.89
S02001975,PH_1593,drive,39.57
S02001975,PH_1594,drive,23.26
S02001975,PH_1603,drive,19.04
S02001975,PH_1605,drive,10.02
S02001975,PH_1611,drive,24.91
S02001975,PH_1613,drive,11.56
S02001975,PH_1614,drive,26.02
S02001975,PH_1617,drive,26.82
S02001975,PH_1619,drive,32.61
S02001975,PH_1620,drive,22.38
S02001975,PH_1621,drive,33.32
S02001975,PH_1622,drive,32.31
S02001975,PH_1627,drive,13.59
S02001975,PH_1628,drive,32.22
S02001975,PH_1629,drive,39.04
S02001975,PH_1630,drive,9.31
S02001975,PH_1631,drive,16.73
S02001975,PH_1632,drive,24.67
S02001975,PH_1633,drive,25.39
S02001975,PH_1634,drive,20.17
S02001975,PH_1635,drive,9.31
S02001975,PH_1636,drive,7.61
S02001975,PH_1637,drive,16.94
S02001975,PH_1638,drive,38.69
S02001975,PH_1641,drive,22.42
S02001975,PH_1647,drive,29.69
S02001975,PH_1652,drive,22.41
S02001975,PH_1656,drive,31.48
S02001975,PH_1659,drive,14.84
S02001975,PH_1661,drive,29.4
S02001975,PH_1666,drive,29.06
S02001975,PH_1667,drive,36.12
S02001975,PH_1674,drive,15.88
S02001975,PH_1675,drive,20.53
S02001975,PH_1676,drive,21.14
S02001975,PH_1677,drive,21.93
S02001975,PH_1678,drive,31.54
S02001975,PH_1681,drive,18.02
S02001975,PH_1683,drive,20.44
S02001975,PH_1684,drive,9.46
