site_id,site_name,site_type,easting,northing,iz_code,iz_easting,iz_northing,suitability,coord_source,PracticeCode,GPPracticeName,PracticeListSize,AddressLine1,AddressLine2,AddressLine3,AddressLine4,Postcode,TelephoneNumber,PracticeType,Dispensing,HB,HSCP,DataZone_x,GPCluster,DataZone_y,IntZone,pc_easting,pc_northing,DispCode,DispLocationName,DispLocationAddress1,DispLocationAddress2,DispLocationAddress3,DispLocationAddress4,DispLocationPostcode,DispLocationTelNo,hb2019,hscp2019,datazone2011,datazone2001,DataZone,capacity,parking,fee,access,operator,surface,park_and_ride
PH_1539,JMG (PHARMACISTS) LTD,pharmacy,256187.0,666567.0,S02001953,255880.0,666698.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001953,256187.0,666567.0,1539.0,JMG (PHARMACISTS) LTD,160 DUMBARTON ROAD,GLASGOW,,,G11 6XE,0141 334 4840,S08000031,S37000034,S01010383,S01003470,S01010383,,,,,,,
PH_1540,J GILBRIDE,pharmacy,255764.73,664628.66,S02001859,255962.0,665326.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001859,255776.0,664646.0,1540.0,J GILBRIDE,182 COPLAND ROAD,IBROX,GLASGOW,,G51 2UE,0141 4271676,S08000031,S37000034,S01009861,S01003357,S01009861,,,,,,,
PH_1541,J GILBRIDE,pharmacy,260145.0,661704.0,S02001888,260106.0,661702.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001888,260145.0,661704.0,1541.0,J GILBRIDE,18 GLENMORE AVENUE,GLASGOW,,,G42 0EH,0141 6473364,S08000031,S37000034,S01010018,S01003142,S01010018,,,,,,,
PH_1542,L ROWLAND & CO RETAIL LTD,pharmacy,257659.51,662963.13,S02001864,257880.0,663229.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001864,257625.0,662992.0,1542.0,L ROWLAND & CO RETAIL LTD,116 NITHSDALE ROAD,GLASGOW,,,G41 5RB,0141 423 0086,S08000031,S37000034,S01009885,S01003211,S01009885,,,,,,,
PH_1545,J P MACKIE & CO LTD,pharmacy,253325.75,663837.97,S02001850,253570.0,663542.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001850,253313.0,663836.0,1545.0,J P MACKIE & CO LTD,1845 PAISLEY ROAD WEST,GLASGOW,,,G52 3SX,0141 882 8535,S08000031,S37000034,S01009806,S01003255,S01009806,,,,,,,
PH_1553,L ROWLAND & CO (RETAIL) LTD,pharmacy,256169.0,664424.0,S02001860,256186.0,664538.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001860,256169.0,664424.0,1553.0,L ROWLAND & CO (RETAIL) LTD,456 PAISLEY ROAD WEST,GLASGOW,,,G51 1PX,0141 427 0424,S08000031,S37000034,S01009863,S01003322,S01009863,,,,,,,
PH_1559,BOOTS UK LTD,pharmacy,254594.36,669313.84,S02001971,254637.0,669245.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001971,254556.0,669339.0,1559.0,BOOTS UK LTD,90 FULTON STREET,GLASGOW,,,G13 1DT,0141 958 0634,S08000031,S37000034,S01010475,S01003659,S01010475,,,,,,,
PH_1560,BOOTS UK LTD,pharmacy,256811.12,666083.55,S02001936,256903.0,666035.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001936,256818.0,666085.0,1560.0,BOOTS UK LTD,1278 ARGYLE STREET,GLASGOW,,,G3  8AA,0141 339 3353,S08000031,S37000034,S01010287,S01003432,S01010287,,,,,,,
PH_1562,BOOTS UK LTD,pharmacy,258797.63,662458.66,S02001866,259077.0,662627.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001866,258801.0,662464.0,1562.0,BOOTS UK LTD,639 CATHCART ROAD,GLASGOW,,,G42 8AE,0141 423 2915,S08000031,S37000034,S01009894,S01003175,S01009894,,,,,,,
PH_1563,BOOTS UK LTD,pharmacy,252904.0,671284.0,S02001975,252980.0,671333.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001975,252904.0,671284.0,1563.0,BOOTS UK LTD,8 ROZELLE AVENUE,GLASGOW,,,G15 7QR,0141 944 6909,S08000031,S37000034,S01010495,S01003711,S01010495,,,,,,,
PH_1564,BOOTS UK LTD,pharmacy,258238.02,662652.45,S02001868,257906.0,662506.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001868,258228.0,662626.0,1564.0,BOOTS UK LTD,426 VICTORIA ROAD,GLASGOW,,,G42 8YU,0141 422 2604,S08000031,S37000034,S01009906,S01003183,S01009906,,,,,,,
PH_1565,BOOTS UK LTD,pharmacy,259226.99,664071.07,S02001889,259444.0,663629.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001889,259182.0,663979.0,1565.0,BOOTS UK LTD,155 CROWN STREET,GLASGOW,,,G5  9XT,0141 429 0416,S08000031,S37000034,S01010027,S01003268,S01010027,,,,,,,
PH_1566,LLOYDS PHARMACY LTD,pharmacy,251652.7,671647.96,S02001976,251922.0,671401.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001976,251571.0,671688.0,1566.0,LLOYDS PHARMACY LTD,10 ACHAMORE ROAD,DRUMCHAPEL,GLASGOW,,G15 8QS,0141 949 0906,S08000031,S37000034,S01010498,S01003717,S01010498,,,,,,,
PH_1567,LLOYDS PHARMACY LTD,pharmacy,251818.0,671166.0,S02001976,251922.0,671401.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001976,251818.0,671166.0,1567.0,LLOYDS PHARMACY LTD,63 KINFAUNS DRIVE,DRUMCHAPEL,GLASGOW,,G15 7TG,0141 944 5724,S08000031,S37000034,S01010499,S01003709,S01010499,,,,,,,
PH_1568,LLOYDS PHARMACY LTD,pharmacy,251813.0,671051.0,S02001976,251922.0,671401.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001976,251813.0,671051.0,1568.0,LLOYDS PHARMACY LTD,29 DUNKENNY SQUARE,DRUMCHAPEL,GLASGOW,,G15 8NE,0141 944 3479,S08000031,S37000034,S01010499,S01003707,S01010499,,,,,,,
PH_1575,BOOTS UK LTD,pharmacy,256628.41,667131.63,S02001952,256853.0,667062.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001952,256963.0,667243.0,1575.0,BOOTS UK LTD,693 GREAT WESTERN ROAD,GLASGOW,,,G12 8RA,0141 339 0012,S08000031,S37000034,S01010375,S01003521,S01010375,,,,,,,
PH_1576,BOOTS UK LTD,pharmacy,252427.0,663995.0,S02001854,252573.0,664439.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001854,252427.0,663995.0,1576.0,BOOTS UK LTD,50 HILLINGTON ROAD SOUTH,GLASGOW,,,G52 2AA,0141 882 8829,S08000031,S37000034,S01009832,S01003298,S01009832,,,,,,,
PH_1579,BOOTS UK LTD,pharmacy,252142.6,662183.7,S02001848,252239.0,661881.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001848,252298.0,662096.0,1579.0,BOOTS UK LTD,220 DALMELLINGTON ROAD,CROOKSTON,GLASGOW,,G53 7FY,0141 882 8877,S08000031,S37000034,S01009794,S01003155,S01009794,,,,,,,
PH_1582,BOOTS UK LIMITED,pharmacy,266082.0,666320.0,S02001915,265183.0,666470.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001915,266082.0,666320.0,1582.0,BOOTS UK LIMITED,BLOCK 6,GLASGOW FORT RETAIL PARK,AUCHINLEA ROAD,GLASGOW,G33 5AT,0141 773 4817,S08000031,S37000034,S01010171,S01003455,S01010171,,,,,,,
PH_1583,HOULIHAN PHARMACY LTD,pharmacy,259093.09,667692.47,S02001940,258435.0,667834.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001940,259099.0,667704.0,1583.0,HOULIHAN PHARMACY LTD,128 SARACEN STREET,GLASGOW,,,G22 5AR,0141 336 8561,S08000031,S37000034,S01010311,S01003564,S01010311,,,,,,,
PH_1584,HOULIHAN PHARMACY LTD,pharmacy,258646.0,661600.0,S02001887,258725.0,661495.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001887,258646.0,661600.0,1584.0,HOULIHAN PHARMACY LTD,1047 CATHCART ROAD,MOUNT FLORIDA,GLASGOW,,G42 9AF,0141 632 1335,S08000031,S37000034,S01010014,S01003143,S01010014,,,,,,,
PH_1585,HOULIHAN PHARMACY LTD,pharmacy,259996.73,669319.71,S02001944,259769.0,669516.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001944,260039.0,669431.0,1585.0,HOULIHAN PHARMACY LTD,59 LIDDESDALE SQUARE,MILTON,GLASGOW,,G22 7BT,0141 772 1830,S08000031,S37000034,S01010335,S01003657,S01010335,,,,,,,
PH_1587,BOOTS UK LTD,pharmacy,261374.89,665017.11,S02001931,260882.0,664926.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001931,261137.0,665010.0,1587.0,BOOTS UK LTD,350B DUKE STREET,GLASGOW,,,G31 1RB,0141 554 2988,S08000031,S37000034,S01010256,S01003356,S01010256,,,,,,,
PH_1588,BOOTS UK LTD,pharmacy,261374.89,665017.11,S02001929,262140.0,665353.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001929,261390.0,665012.0,1588.0,BOOTS UK LTD,430-432 DUKE STREET,GLASGOW,,,G31 1QL,0141 554 5448,S08000031,S37000034,S01010244,S01003353,S01010244,,,,,,,
PH_1589,BOOTS UK LTD,pharmacy,263646.0,665383.0,S02001913,263316.0,665776.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001913,263646.0,665383.0,1589.0,BOOTS UK LTD,137 ABBEYHILL STREET,GLASGOW,,,G32 6LJ,0141 778 1404,S08000031,S37000034,S01010155,S01003400,S01010155,,,,,,,
PH_1591,WM MORRISON SUPERMARKETS LTD,pharmacy,256670.13,661239.58,S02001873,256618.0,661516.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001873,256670.0,661285.0,1591.0,WM MORRISON SUPERMARKETS LTD,117 RIVERFORD ROAD,GLASGOW,,,G43 1PU,,S08000031,S37000034,S01009934,S01003115,S01009934,,,,,,,
PH_1592,WM MORRISON SUPERMARKETS LTD,pharmacy,254860.0,669053.0,S02001970,255162.0,668855.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001970,254860.0,669053.0,1592.0,WM MORRISON SUPERMARKETS LTD,900 CROW ROAD,ANNIESLAND,GLASGOW,,G13 1JD,0141 959 7287,S08000031,S37000034,S01010469,S01003635,S01010469,,,,,,,
PH_1593,WM MORRISON SUPERMARKETS LTD,pharmacy,268271.0,663988.0,S02001901,267871.0,663656.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001901,268271.0,663988.0,1593.0,WM MORRISON SUPERMARKETS LTD,RAVENSWOOD ROAD,BAILLIESTON,GLASGOW,,G69 7HU,0141 771 9216,S08000031,S37000034,S01010089,S01003277,S01010089,,,,,,,
PH_1594,INVERCOAST LTD,pharmacy,254835.0,663099.0,S02001858,254520.0,663047.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001858,254835.0,663099.0,1594.0,INVERCOAST LTD,190 MOSSPARK DRIVE,MOSSPARK,GLASGOW,,G52 1JS,0141 427 9779,S08000031,S37000034,S01009852,S01003250,S01009852,,,,,,,
PH_1603,L G PHARMACY LTD,pharmacy,257682.58,665675.1,S02001935,257721.0,665622.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001935,257657.0,665677.0,1603.0,L G PHARMACY LTD,476 ST VINCENT STREET,GLASGOW,,,G3  8XU,0141 221 3690,S08000031,S37000034,S01010279,S01003403,S01010279,,,,,,,
PH_1605,H & K WILLIS LTD,pharmacy,252962.36,667687.83,S02001963,252494.0,667904.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001963,252913.0,667719.0,1605.0,H & K WILLIS LTD,1566 DUMBARTON ROAD,GLASGOW,,,G14 9DB,0141 959 2551,S08000031,S37000034,S01010436,S01003531,S01010436,,,,,,,
PH_1611,ALBERT CROSS LTD,pharmacy,257799.0,663533.0,S02001863,257167.0,663480.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001863,257799.0,663533.0,1611.0,ALBERT CROSS LTD,275 MAXWELL ROAD,POLLOCKSHIELDS,GLASGOW,,G41 1TE,0141 429 1919,S08000031,S37000034,S01009878,S01003236,S01009878,,,,,,,
PH_1613,DUNNET HEALTHCARE LTD,pharmacy,253408.86,667312.03,S02001961,253420.0,667210.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001961,253384.0,667324.0,1613.0,DUNNET HEALTHCARE LTD,1399 DUMBARTON ROAD,GLASGOW,,,G14 9XS,0141 959 2196,S08000031,S37000034,S01010425,S01003518,S01010425,,,,,,,
PH_1614,M & D GREEN DISPENSING CHEMIST LTD,pharmacy,262159.0,665442.0,S02001929,262140.0,665353.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001929,262159.0,665442.0,1614.0,M & D GREEN DISPENSING CHEMIST LTD,408/410 CUMBERNAULD ROAD,GLASGOW,,,G31 3NN,0141 554 2165,S08000031,S37000034,S01010243,S01003389,S01010243,,,,,,,
PH_1617,LYONCROSS LTD- TEJINDER BHOPAL,pharmacy,252661.0,662941.0,S02001849,252879.0,662838.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001849,252661.0,662941.0,1617.0,LYONCROSS LTD- TEJINDER BHOPAL,54 LYONCROSS ROAD,GLASGOW,,,G53 5UW,0141 892 2370,S08000031,S37000034,S01009800,S01003204,S01009800,,,,,,,
PH_1619,DENIS FRANCIS HOULIHAN,pharmacy,253376.82,659297.92,S02001843,253271.0,659676.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001843,253372.0,659310.0,1619.0,DENIS FRANCIS HOULIHAN,9-10 DARNLEY MAINS ROAD,DARNLEY,GLASGOW,,G53 7RH,0141 621 2970,S08000031,S37000034,S01009767,S01003037,S01009767,,,,,,,
PH_1620,SSCT LTD,pharmacy,259837.0,665160.0,S02001931,260882.0,664926.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001931,259837.0,665160.0,1620.0,SSCT LTD,128 HIGH STREET,GLASGOW,,,G1  1PQ,0141 552 5929,S08000031,S37000034,S01010257,S01003368,S01010257,,,,,,,
PH_1621,BESTWAY NATIONAL CHEMISTS LTD,pharmacy,259491.0,659722.0,S02001883,259984.0,659732.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001883,259491.0,659722.0,1621.0,BESTWAY NATIONAL CHEMISTS LTD,9 CROFTFOOT ROAD,GLASGOW,,,G44 5JR,0141 569 3106,S08000031,S37000034,S01009989,S01003054,S01009989,,,,,,,
PH_1622,A & P MACINTYRE LTD,pharmacy,258042.0,660145.0,S02001878,257905.0,659925.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001878,258042.0,660145.0,1622.0,A & P MACINTYRE LTD,213-215 CLARKSTON ROAD,GLASGOW,,,G44 3DS,0141 637 7272,S08000031,S37000034,S01009962,S01003065,S01009962,,,,,,,
PH_1627,M & D GREEN DISPENSING CHEMIST LIMITED,pharmacy,257765.0,669578.0,S02001945,257091.0,670168.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001945,257765.0,669578.0,1627.0,M & D GREEN DISPENSING CHEMIST LIMITED,52 SKIRSA STREET,CADDER,GLASGOW,,G23 5BA,0141 946 8502,S08000031,S37000034,S01010340,S01003686,S01010340,,,,,,,
PH_1628,MACBON CHEMIST LTD,pharmacy,264043.76,663301.84,S02001896,263753.0,663145.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001896,264048.0,663305.0,1628.0,MACBON CHEMIST LTD,1049 TOLLCROSS ROAD,GLASGOW,,,G32 8UQ,0141 763 0002,S08000031,S37000034,S01010063,S01003223,S01010063,,,,,,,
PH_1629,R & S (CARMUNNOCK) LTD,pharmacy,259827.0,657519.0,S02001880,259116.0,658547.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001880,259827.0,657519.0,1629.0,R & S (CARMUNNOCK) LTD,17 BUSBY ROAD,CARMUNNOCK,GLASGOW,,G76 9BP,0141 644 1765,S08000031,S37000034,S01009969,S01003025,S01009969,,,,,,,
PH_1630,LLOYDS PHARMACY LTD,pharmacy,252469.95,668417.78,S02001963,252494.0,667904.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001963,252510.0,668414.0,1630.0,LLOYDS PHARMACY LTD,764 ANNIESLAND ROAD,GLASGOW,,,G14 0YU,0141 959 0618,S08000031,S37000034,S01010435,S01003593,S01010435,,,,,,,
PH_1631,LLOYDS PHARMACY LTD,pharmacy,257866.0,667585.0,S02001940,258435.0,667834.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001940,257866.0,667585.0,1631.0,LLOYDS PHARMACY LTD,535 MARYHILL ROAD,MARYHILL,GLASGOW,,G20 7UJ,0141 946 3212,S08000031,S37000034,S01010314,S01003561,S01010314,,,,,,,
PH_1632,LLOYDS PHARMACY LTD,pharmacy,259150.0,664028.0,S02001890,258527.0,664341.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001890,259150.0,664028.0,1632.0,LLOYDS PHARMACY LTD,"UNIT 2, KWIKSAVE UNIT",CROWN STREET,GLASGOW,,G5  9ZR,0141 429 5037,S08000031,S37000034,S01010034,S01003285,S01010034,,,,,,,
PH_1633,LLOYDS PHARMACY LTD,pharmacy,260584.0,664422.0,S02001894,262364.0,663850.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001894,260584.0,664422.0,1633.0,LLOYDS PHARMACY LTD,186/188 ABERCROMBY STREET,GLASGOW,,,G40 2RZ,0141 554 3281,S08000031,S37000034,S01010055,S01003313,S01010055,,,,,,,
PH_1634,LLOYDS PHARMACY LTD,pharmacy,253832.0,663913.0,S02001857,254309.0,664221.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001857,253832.0,663913.0,1634.0,LLOYDS PHARMACY LTD,UNIT NO 9,1604 PAISLEY ROAD WEST,GLASGOW,,G52 3QN,0141 882 8769,S08000031,S37000034,S01009851,S01003284,S01009851,,,,,,,
PH_1635,LLOYDS PHARMACY LTD,pharmacy,252469.95,668417.78,S02001968,252662.0,669052.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001968,252604.0,668891.0,1635.0,LLOYDS PHARMACY LTD,263 ALDERMAN ROAD,GLASGOW,,,G13 3AY,0141 959 1914,S08000031,S37000034,S01010459,S01003645,S01010459,,,,,,,
PH_1636,LLOYDS PHARMACY LTD,pharmacy,252138.52,669134.16,S02001966,252069.0,669351.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001966,252143.0,669134.0,1636.0,LLOYDS PHARMACY LTD,298 DYKE ROAD,GLASGOW,,,G13 4QU,0141 959 2456,S08000031,S37000034,S01010448,S01003658,S01010448,,,,,,,
PH_1637,LLOYDS PHARMACY LTD,pharmacy,257996.0,666612.0,S02001937,257742.0,666481.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001937,257996.0,666612.0,1637.0,LLOYDS PHARMACY LTD,127-135 GREAT WESTERN ROAD,GLASGOW,,,G4  9AH,0141 332 1478,S08000031,S37000034,S01010295,S01003464,S01010295,,,,,,,
PH_1638,LLOYDS PHARMACY LTD,pharmacy,268192.0,666154.0,S02001905,268010.0,665595.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001905,268192.0,666154.0,1638.0,LLOYDS PHARMACY LTD,77 LOCHEND ROAD,GLASGOW,,,G34 0JZ,0141 773 2003,S08000031,S37000034,S01010111,S01003435,S01010111,,,,,,,
PH_1641,ABBEY CHEMISTS LTD,pharmacy,259501.46,664921.65,S02001932,259625.0,665336.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001932,259528.0,664913.0,1641.0,ABBEY CHEMISTS LTD,83 TRONGATE,GLASGOW,,,G1  5HB,0141 552 2528,S08000031,S37000034,S01010264,S01003358,S01010264,,,,,,,
PH_1647,BESTWAY NATIONAL CHEMISTS LTD,pharmacy,252266.0,660249.0,S02001845,252858.0,660531.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001845,252266.0,660249.0,1647.0,BESTWAY NATIONAL CHEMISTS LTD,403 NITSHILL ROAD,GLASGOW,,,G53 7BN,0141 881 8193,S08000031,S37000034,S01009779,S01003062,S01009779,,,,,,,
PH_1652,J & P INNES LTD,pharmacy,260791.0,667118.0,S02001925,260260.0,666502.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001925,260791.0,667118.0,1652.0,J & P INNES LTD,150 PETERSHILL ROAD,GLASGOW,,,G21 4AL,0141 558 7327,S08000031,S37000034,S01010225,S01003495,S01010225,,,,,,,
PH_1656,DAVID L L ROBERTSON (GLW EAST) LTD,pharmacy,264334.0,664157.0,S02001910,264808.0,664082.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001910,264334.0,664157.0,1656.0,DAVID L L ROBERTSON (GLW EAST) LTD,1122 SHETTLESTON ROAD,GLASGOW,,,G32 7PH,0141 778 6161,S08000031,S37000034,S01010141,S01003293,S01010141,,,,,,,
PH_1659,HOULIHAN PHARMACY LTD,pharmacy,255805.44,666603.22,S02001955,255271.0,666804.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001955,255794.0,666603.0,1659.0,HOULIHAN PHARMACY LTD,312 DUMBARTON ROAD,GLASGOW,,,G11 6TF,0141 339 2349,S08000031,S37000034,S01010396,S01003481,S01010396,,,,,,,
PH_1661,TOLLCROSS PHARMACY LTD,pharmacy,262897.0,663978.0,S02001895,263065.0,663873.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001895,262897.0,663978.0,1661.0,TOLLCROSS PHARMACY LTD,229 TOLLCROSS ROAD,GLASGOW,,,G31 4UN,0141 551 8310,S08000031,S37000034,S01010060,S01003273,S01010060,,,,,,,
PH_1666,HOULIHAN PHARMACY LTD,pharmacy,263284.04,666326.01,S02001916,263349.0,666091.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001916,263288.0,666327.0,1666.0,HOULIHAN PHARMACY LTD,248 SMITHYCROFT ROAD,RIDDRIE,GLASGOW,,G33 2QZ,0141 770 4540,S08000031,S37000034,S01010175,S01003440,S01010175,,,,,,,
PH_1667,DOMKELL LTD,pharmacy,260020.0,659207.0,S02001882,261298.0,659522.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001882,260020.0,659207.0,1667.0,DOMKELL LTD,CASTLEMILK HEALTH CENTRE,71 DOUGRIE DRIVE,GLASGOW,,G45 9AW,0141 531 8558,S08000031,S37000034,S01009980,S01003044,S01009980,,,,,,,
PH_1674,THE PARK ROAD PHARMACY LTD,pharmacy,257574.7,666886.02,S02001937,257742.0,666481.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001937,257599.0,666869.0,1674.0,THE PARK ROAD PHARMACY LTD,405 GREAT WESTERN ROAD,GLASGOW,,,G4  9HY,0141 339 5979,S08000031,S37000034,S01010292,S01003485,S01010292,,,,,,,
PH_1675,GUIDI'S PHARMACY LTD,pharmacy,252505.29,664446.88,S02001854,252573.0,664439.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001854,252527.0,664465.0,1675.0,GUIDI'S PHARMACY LTD,139 THURSTON ROAD,GLASGOW,,,G52 2AZ,0141 882 1129,S08000031,S37000034,S01009832,S01003298,S01009832,,,,,,,
PH_1676,GILBRIDE PHARMACIES LTD,pharmacy,257342.58,664623.1,S02001861,257070.0,664692.0,confirmed,OSM_exact_building,,,,,,,,,,,,,,,,,S02001861,257366.0,664630.0,1676.0,GILBRIDE PHARMACIES LTD,40 PAISLEY ROAD WEST,KINNING PARK,GLASGOW,,G51 1LB,0141 429 2995,S08000031,S37000034,S01009867,S01003348,S01009867,,,,,,,
PH_1677,GILBRIDE PHARMACIES LTD,pharmacy,256613.0,664451.0,S02001861,257070.0,664692.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001861,256613.0,664451.0,1677.0,GILBRIDE PHARMACIES LTD,323 PAISLEY ROAD WEST,CESSNOCK,GLASGOW,,G51 1LU,0141 427 0347,S08000031,S37000034,S01009869,S01003320,S01009869,,,,,,,
PH_1678,RIGHTDOSE HEALTHCARE LTD,pharmacy,254490.0,660228.0,S02001874,254552.0,660247.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001874,254490.0,660228.0,1678.0,RIGHTDOSE HEALTHCARE LTD,"UNIT 3,1/3 KENNISHEAD AVENUE",THORNLIEBANK,GLASGOW,,G46 8PR,0141 632 0222,S08000031,S37000034,S01009939,S01003076,S01009939,,,,,,,
PH_1681,MR NEERAJ SALWAN,pharmacy,257194.0,665860.0,S02001936,256903.0,666035.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001936,257194.0,665860.0,1681.0,MR NEERAJ SALWAN,1094 ARGYLE STREET,GLASGOW,,,G3  8LY,0141 204 0298,S08000031,S37000034,S01010285,S01003425,S01010285,,,,,,,
PH_1683,MR W S WILSON & MRS S M THOMSON,pharmacy,254667.0,664077.0,S02001857,254309.0,664221.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001857,254667.0,664077.0,1683.0,MR W S WILSON & MRS S M THOMSON,1258 PAISLEY ROAD WEST,CRAIGTON,GLASGOW,,G52 1DP,0141 427 1646,S08000031,S37000034,S01009849,S01003294,S01009849,,,,,,,
PH_1684,WILLIAM WILSON & GARRY SCOTT,pharmacy,251400.0,668638.0,S02001964,251470.0,668537.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001964,251400.0,668638.0,1684.0,WILLIAM WILSON & GARRY SCOTT,2354 DUMBARTON ROAD,YOKER,GLASGOW,,G14 0JX,0141 959 1478,S08000031,S37000034,S01010439,S01003610,S01010439,,,,,,,
PH_1685,HOULIHAN PHARMACY LTD,pharmacy,253964.0,659446.0,S02001842,253987.0,659337.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001842,253964.0,659446.0,1685.0,HOULIHAN PHARMACY LTD,60 KYLEAKIN ROAD,ARDEN,GLASGOW,,G46 8DF,0141 638 4489,S08000031,S37000034,S01009762,S01003045,S01009762,,,,,,,
PH_1688,CENTRAL PHARMACIES (UK) LTD,pharmacy,257901.0,662689.0,S02001868,257906.0,662506.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001868,257901.0,662689.0,1688.0,CENTRAL PHARMACIES (UK) LTD,751/753 POLLOKSHAWS ROAD,GLASGOW,,,G41 2AE,0141 423 0344,S08000031,S37000034,S01009908,S01003187,S01009908,,,,,,,
PH_1689,M & D GREEN DISPENSING CHEMIST LTD,pharmacy,259767.0,669821.0,S02001944,259769.0,669516.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001944,259767.0,669821.0,1689.0,M & D GREEN DISPENSING CHEMIST LTD,137 SCARAWAY STREET,MILTON,GLASGOW,,G22 7EU,0141 772 1423,S08000031,S37000034,S01010336,S01003687,S01010336,,,,,,,
PH_1691,EASTWOOD PHARMACY LTD,pharmacy,255434.0,660366.0,S02001875,255497.0,660287.0,confirmed,Postcode_centroid,,,,,,,,,,,,,,,,,S02001875,255434.0,660366.0,1691.0,EASTWOOD PHARMACY LTD,17 FIELDHEAD SQUARE,EASTWOOD,GLASGOW,,G43 1HL,0141 632 0075,S08000031,S37000034,S01009945,S01003077,S01009945,,,,,,,
